author,text,published_at,like_count,source,weekly_period,cluster
user_30640,"gara² 1 org, 1 negara malu...😅😅😅",2025-05-05 00:09:21,0,debat_tv_one,2025-05-05,4
user_36275,orang ini kurang pekerjaan orang benci hasud cari mas alah penjara aja oran ini sok pinter sombong,2025-05-05 00:11:33,0,ijasah_ditunjukan,2025-05-05,4
user_28521,"negri ini gaduh nya sesuatu yg tidak ada manfaat nya,,,",2025-05-05 00:33:41,0,ijasah_ditunjukan,2025-05-05,4
user_36254,kira-kira ugm di kasih duit berapa ya sampe ikut konfirmasi segala bahwa yg menerbitkan ijasah itu ugm,2025-05-05 00:34:19,1,debat_tv_one,2025-05-05,4
user_19979,perlu di cek copy ijasah yang di tinggal di ugm. sama gak dengan yang di bawa jokod.,2025-05-05 00:54:32,0,ijasah_ditunjukan,2025-05-05,4
user_26254,ilmiah itu bisa salah tapi gak boleh bohong dasarnya itu. pengetahuan itu berkembang. tapi kalau dia tukang ngibul pasti dilarikan ke masalah hukum supaya ada pasal yg digunakan. kl ilmiah mana ada pasalnya.,2025-05-05 00:56:56,0,ijasah_ditunjukan,2025-05-05,4
user_44298,tunjukan nnt d pengadilan,2025-05-05 01:03:31,1,ijasah_ditunjukan,2025-05-05,4
user_10501,penjara kan aja da para orang2 yg sudah menuduh dan pencemaran kan nama baik...dan juga hal bikin gaduh provokator se-indonesia sampai ke seluruh dunia,2025-05-05 01:03:31,0,ijasah_ditunjukan,2025-05-05,4
user_9155,"yang jelas ketika sudah ada statment yang menyatakan ijazah itu palsu dari mulutmu baik secara ilmiah digital politisasi ya harus siap dilaporkan dan menerima hukuman lah. dari mana kamu tau ijazah itu palsu sedangkan yang asli kamu belum pernah melihat kocak,,,,, terima nasibmu dipenjara krn sdh memfitnah orang secara umum se nusantara. buktikan saja di pengadilan siapkan data data ilmiah digital mu saya pribadi kalo dituntut orang menunjukan ijazah asli ke banyak orang trus di foto2 disebar ke medsos gak bakal mau, itu saya anggap pelecehan terhadap diri saya yang sudah bersusah payah menempuh kuliah selama 5 tahun. nanti dipolitisasi lagi pula, kuliah s1 kok 5 tahun bodoh amat kalo pinter 3,5 tahun kalo suka ngobok ngobok martabat orang lain ya siap2 martabak mu diobok oboktabur tuai",2025-05-05 01:03:40,1,debat_tv_one,2025-05-05,4
user_43066,"lulusan ugm, kok lgu indonesiaraya gk apa yo suryo",2025-05-05 01:17:35,0,ijasah_ditunjukan,2025-05-05,4
user_52433,cara ngomong dr ugm mukanya ketauan pembohong.,2025-05-05 01:33:18,0,ijasah_ditunjukan,2025-05-05,4
user_22271,ema ema yg lgi viral itu keren pada nunjukin ijazah nya mantab..nah yg lu mana jok😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂p😂a😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2025-05-05 01:41:15,1,debat_tv_one,2025-05-05,4
user_12201,manusia biadap dan pengacau harus harus kasih pelajaran jika perlu hukum mati cuma bikin gaduh pengacau,2025-05-05 01:47:43,0,ijasah_ditunjukan,2025-05-05,4
