author,text,published_at,like_count,source,weekly_period,cluster
user_30640,anehnya masih ada yang percaya si mul😅😅😅😅 lol,2025-05-05 00:11:38,1,debat_tv_one,2025-05-05,1
user_43859,harus bertanggung jawab dg yg di statment kan.,2025-05-05 00:28:37,0,ijasah_ditunjukan,2025-05-05,1
user_43859,udah lah sidang aja biar bertanggungjawab,2025-05-05 00:31:38,0,ijasah_ditunjukan,2025-05-05,1
user_12883,semua orang2 tersebut di hukum sesuai kelakuanya tukang fitnah...karena fitnah itu lebih kejam dari pembunuhan...artinya...hukumanya lebih berat,2025-05-05 00:59:02,0,ijasah_ditunjukan,2025-05-05,1
user_649,"biar mak2 biar nenek² klo slh brani merendah, meremehkan, menghujat dn mefitna orang wajib dn hrs d tuntut d penjara kan",2025-05-05 01:36:15,0,ijasah_ditunjukan,2025-05-05,1
user_33649,sgala ssuatu hal apapun itu bentuk nya klo sama pihak prmbenci pasti walau itu ijazan bener pasti di cari cari lg objek lain nya. sllu mncari cari ksalahan. karna pada dasar nya ada nya kbencian. wkwkkw koreksi ko ucapan salah maaf,2025-05-05 01:49:46,0,ijasah_ditunjukan,2025-05-05,1
user_12409,km itu yg mulai menyulud apa. . . enak aja bikin masalah gk di lawan,2025-05-05 01:50:50,0,ijasah_ditunjukan,2025-05-05,1
user_22198,"kita lihat saja nanti siapa yg benar dan siapa yg salah , klo hanya katanya belum tentu benar, belum tentu salah.",2025-05-05 02:10:44,0,ijasah_ditunjukan,2025-05-05,1
user_46593,di penjara kan semua yang fitnah gak jelas itu,2025-05-05 02:19:17,0,ijasah_ditunjukan,2025-05-05,1
user_21948,pembohong byk drama ngeles..,2025-05-05 02:26:24,0,ijasah_ditunjukan,2025-05-05,1
user_44138,waduh g kebayang kalau beneran palsu......seindonesia....gimana perasaan anda,2025-05-05 03:03:23,0,debat_tv_one,2025-05-05,1
user_39774,nggak mungkin bisa dipercaya ...selalu berbohong..,2025-05-05 03:18:15,0,ijasah_ditunjukan,2025-05-05,1
user_44138,menjadi gambaran untuk kita semua....kalau kita sebagai pimpinan nanti orang berkuasa ..kita menganggap sudah bisa menguasai dunia mengelabui dunia....tapi allah kalau berkehendak dalam sekejap kau akan ditelanjangi,2025-05-05 03:19:45,0,debat_tv_one,2025-05-05,1
user_45585,"rs.... terima aja, klo harus dipenjara... pasrah aja, jangan banyak cerita...",2025-05-05 03:26:01,0,ijasah_ditunjukan,2025-05-05,1
user_24825,mau dipenjara kok bangga,2025-05-05 03:31:12,0,ijasah_ditunjukan,2025-05-05,1
user_7959,cepat diadili,2025-05-05 03:59:12,0,ijasah_ditunjukan,2025-05-05,1
