author,text,published_at,like_count,source,weekly_period,cluster
user_36651,bantah roy dg data juga harusnya,2025-04-28 00:16:42,0,debat_tv_one,2025-04-28,0
user_10680,muak liat muka. si roy yg penuh kebencian,2025-04-28 00:45:52,0,debat_tv_one,2025-04-28,0
user_23770,argumen silfester tidak ilmiah seharusnya dia menjelaskan dimana kesalahan teori roy suryo dgn penjelasan yg ilmiah juga,2025-04-28 00:57:57,1,debat_tv_one,2025-04-28,0
user_10680,roy tukng fitnh hidupnya tidk akan damai kerjaannya luntang lantung,2025-04-28 01:46:04,0,debat_tv_one,2025-04-28,0
user_21081,"roy suryo, mesti di penjara..... atau di beri pembelajaran",2025-04-28 02:54:07,0,debat_tv_one,2025-04-28,0
user_55839,slamet ginting....mantap kali penjelasan dari abang ini....,2025-04-28 03:26:16,0,debat_tv_one,2025-04-28,0
user_37066,kejar terus sampai tuntas pk roy s agar pk roy menjadi pahlawan bangsa,2025-04-28 04:31:09,0,debat_tv_one,2025-04-28,0
user_17384,roy hahaha... ini orang nanti ujung2nya bilang maaf saya salah. hahaha jgn penjarakan ane.hahaha roy roy,2025-04-28 04:51:34,1,debat_tv_one,2025-04-28,0
user_30700,"pak roy, pak rismon dan cs cerdas ❤❤",2025-04-28 04:57:26,0,debat_tv_one,2025-04-28,0
user_47255,"ini roy cuma bacot di hal yang remeh temeh,,, coba buktikan korupsi yg merajalela,, ada nggak teknologi nya..? 🤪🤣🤣",2025-04-28 04:58:38,2,debat_tv_one,2025-04-28,0
user_43479,"roy suryo berkata apa saja di acara ilc ini ya siapa yang bisa batasi lisannya bergerak, lisan memang alat berkata-kata. pengetahuan roy suryo tentang tekhnologi, itu bagus untuk memahami dirinya bahwa suaranya ada tempat perekaman tanpa ada jarak waktu. di akhirat nanti, suara itu akan jadi pembukti atas kata-kata terucap di saat ini. apa yang ada dalam hati roy suryo terdeteksi malaikat raqib & malaikat atid. akhlak (perilaku tampak) hanya secuil dari jalan untuk mengenali orang itu seorang baik atau tidak baik. bila ada orang berhati-hati atas orang yang diduga bukan orang yang baik terhadapnya, itu karena nur (cahaya) yang dianugerahkan adalah menerangi yang tak terlihat mata. terhadap orang fasiq kita disuruh hati-hati, karena perkara baik pun akan dimanfaatkan untuk berkeburukan.",2025-04-28 06:13:54,0,debat_tv_one,2025-04-28,0
user_21949,claim dulu saya ga berpihak ke siapapun dalam hal ini tapi sumpah roy suryo lucu banget ngakak banget setiap terjadi perdebatan dan saat menjelaskan seseuatu,2025-04-28 06:53:11,0,debat_tv_one,2025-04-28,0
user_56433,"roy suryo pakar memutar fakta penipu no 1 berkedu guna agama,dia primary pemfitnah.",2025-04-28 07:02:43,0,debat_tv_one,2025-04-28,0
user_56433,roy ini hati nya busuk.kan waktu mentri dulu dia suka kolom ais cream lo,2025-04-28 07:08:51,0,debat_tv_one,2025-04-28,0
user_3930,roy suryo kmungkinan meludah keatas.,2025-04-28 08:00:04,0,debat_tv_one,2025-04-28,0
user_21617,"pualiiiiingg seneng liat si andi kek silfester mukanya nyinyir, masem & tegang 🤣🤣🤣",2025-04-28 08:09:02,0,debat_tv_one,2025-04-28,0
user_54973,mantab bang roy..👍👍👍,2025-04-28 08:33:01,0,debat_tv_one,2025-04-28,0
user_25973,berdebat dg orang bodoh dan penjilat sungguh pembodohan 😢 mas roy dan kawan2 hati2 berdebat dg orang yg bodoh..,2025-04-28 09:22:17,0,debat_tv_one,2025-04-28,0
user_10697,maju terus pak roy ❤,2025-04-28 09:34:24,1,debat_tv_one,2025-04-28,0
user_12195,knp g ad yg nyautin si dodol silver ini..emang bambang d tangkep gara2 buku??atau gara2 keonaran yg terlalu d paksakan??,2025-04-28 09:46:07,0,debat_tv_one,2025-04-28,0
user_30990,"udah keliatan dari debatnya,yang salah emosi mulu, yang benar nyantai dan gak emosi, maju terus pak roy suryo masyarakat indonesia yang cerdas mendukung mu.",2025-04-28 11:49:15,0,debat_tv_one,2025-04-28,0
user_52771,bang roy suryo jangan takut menyuarakan kebenaran . nabi musa aja gak tau kalau laut bisa terbelah. jadi pertolongn allah akan datang dengan cara yg tak terduga. allah bersama perkara yg hak...semoga bang roy cs dlm keadaan sehat selalu,2025-04-28 11:57:21,0,debat_tv_one,2025-04-28,0
