author,text,published_at,like_count,source,weekly_period,cluster
user_5636,😅,2025-04-28 00:05:14,0,debat_tv_one,2025-04-28,2
user_17145,"bang karmi kurang tau yg 100,seratus punya alloh,",2025-04-28 00:20:37,0,debat_tv_one,2025-04-28,2
user_5046,"penegakan hukum itu wajib, termasuk mempertangkungjawabkan fitnah dari roy suryo yng di arahkan kepada pak jokowi",2025-04-28 00:31:14,0,debat_tv_one,2025-04-28,2
user_17967,masalahnya di pake buat jadi presiden '),2025-04-28 00:41:17,0,debat_tv_one,2025-04-28,2
user_42638,palsu memang ijasah jokowi,2025-04-28 00:57:24,0,debat_tv_one,2025-04-28,2
user_22208,bukan remeh temeh palsu...palsu..jokowi raja bohong,2025-04-28 01:07:11,0,debat_tv_one,2025-04-28,2
user_11779,tuntut jokowi dan pecundang nya un5uk membayar hutang-hutangnya semenjak beliau jadi presiden,2025-04-28 01:10:58,0,debat_tv_one,2025-04-28,2
user_21263,"pas sidang ijazah jokowi pasti menang karena ijazahnya asli,,, kenapa sekian lama ribut dan debat team jokowi tau di mana letak kesalahan ijazah itu dan dari sekian waktu sebelum sidang ijazah mulai di perbaiki.klo adil gak usah ada debat lagi langsung sidang buka untuk umum itu jg klo jokowi berani",2025-04-28 01:13:53,0,debat_tv_one,2025-04-28,2
user_14039,dosa apa rakyat indonesia ampe presiden aja diraguin ijazahnya hhhhh,2025-04-28 01:49:41,0,debat_tv_one,2025-04-28,2
user_36545,rakyat indonesia mendukung pembongkaran tipu2 ijazah jokowi,2025-04-28 02:11:53,0,debat_tv_one,2025-04-28,2
user_746,seluruh rakyat indonesia di bohongi jokowi. penjarakan jokowi,2025-04-28 02:34:57,0,debat_tv_one,2025-04-28,2
user_14645,logika nalar ngk msuk akal berani skli pak jokowi palsuin ijasah bt keuntungannya sendiri. apalagi prnah jd walikota solo + kader pdi.,2025-04-28 02:36:19,0,debat_tv_one,2025-04-28,2
user_16958,kalo mau ungkap ijasah jokowi asli atau tidak nya cukup petugas polsek yg proses pasti bisa nggak perlu penyidik dari bareskrim,2025-04-28 02:44:00,0,debat_tv_one,2025-04-28,2
user_21081,amin rais.. bejad,2025-04-28 02:45:34,0,debat_tv_one,2025-04-28,2
user_9106,pendukung jokowi tidak jauh dengan tisu toilet yg selalu membersihkan kebusukan2nya menggiring opini membulak balikan fakta masyarakat sudah tau kebusukan2 kelompok mulyono,2025-04-28 03:34:14,0,debat_tv_one,2025-04-28,2
user_21607,"saya sebagai rakyat biasa hal seperti ini benar²memalukan bagi saya mengingat beliau adalah mantan presiden republik ini.kalau asli kenapa kalau palsu kenapa ada apa negara kita, kpu dll cukup untuk bukti kalau palsu tidak mungkin proses ini dilalui walikota gebenur sampai presiden. ada yang lebih penting yang akan dihadapi dunia ini perang dunia ke tiga ini malak membuat narasi yang gak kepentingan na hanya segelintir orang.",2025-04-28 03:37:19,1,debat_tv_one,2025-04-28,2
user_36087,"semenjak jokowi jadi presiden, banyak aneh anehnya negara ini.",2025-04-28 04:05:50,2,debat_tv_one,2025-04-28,2
user_24373,mbah amin rais kah itu?kok dia masih hidup ya?!,2025-04-28 04:20:33,1,debat_tv_one,2025-04-28,2
user_26107,kalaw roy suryo dan kawan kawan nya bisa membuktikan ijasah jokowi palsu.. akan saya pasang poto bapa ini di rumah saya sebagai pahlawan,2025-04-28 04:27:01,3,debat_tv_one,2025-04-28,2
user_39376,"mantap pak jokowi,sehat selalu",2025-04-28 04:27:11,1,debat_tv_one,2025-04-28,2
user_12487,"pengacara jokowi berdalih kemna2 cari pembenaran trs,sbnrnya simple tp dibuat ruwet sama pak jokowi",2025-04-28 06:08:57,0,debat_tv_one,2025-04-28,2
user_41068,sy 💯 persen percaya pada jokowi,2025-04-28 06:55:59,0,debat_tv_one,2025-04-28,2
user_56433,lawyer jokowi ini gk jelas.mahu di bayar lebih.amien rais ini yg suka dia pasti nyesal.hati busuk ama roy suryo pemakan duit waktu hambalan sih,2025-04-28 06:57:42,0,debat_tv_one,2025-04-28,2
user_53834,"logika akal sehat saja, jika benar ijazah jokowi asli pasti mau melihatkannya ke publik,tapi kok melihatkannya kependukung dia aja. ibaratkan kita kuliah,dan tamat kuliah dapat ijazah ada orang mau minta lihat ijazah pasti kita lihatkan tanda bukti kita jujur tamat kuliah. pendukung jokowi bilang yg kritik jokowi barisan sakit hati,sementara dia tidak tau pada barisan sakit jiwa",2025-04-28 07:05:57,1,debat_tv_one,2025-04-28,2
user_36715,"gak bakal.ada yang mampu menyentuh joko, karena penegak hukum masih patuh padanya, mk,ma mampu merubah uu pemilu demi putra mahkota, kepolisian kejaksaan kpk pilih pilih kasus sesuai pesanan, belum lagi bin yang diganti sebelum joko lengser 😊",2025-04-28 07:26:00,0,debat_tv_one,2025-04-28,2
user_9888,yg dukung ki joko panik nya luar biasa...,2025-04-28 08:02:40,0,debat_tv_one,2025-04-28,2
user_10020,biarpun pengadilan negara...mana pun..juga tidak ber-hak untuk melihat/meminta..atau apapun alasannya...ter-kecuali? pemilik memperlihatkannya..ok???? para pakar hukum???..terusssss...wani pirooooo??? saya lihatkan ijazah saya? 1 juta? 100 juta? 1 milyar? atau 1 triliun? bahkan...ber- juta-juta trilyun??? ha ha ha ha ha ha ha ha...ada ada saja... manusia indonesia..yg tidak ber-mutu...xi xi xi xi xi xi,2025-04-28 08:19:24,0,debat_tv_one,2025-04-28,2
user_9821,diduva jokowi pki yg disusupkan pdi.,2025-04-28 09:27:11,0,debat_tv_one,2025-04-28,2
user_50798,meloloskan gibran yang under age itu sdh melanggar konstitusi nyapo ga d reken,2025-04-28 09:42:29,0,debat_tv_one,2025-04-28,2
user_903,"jokowi mah udah on the next level ngurus negara, sementara lu pada masih recycle hoaks 2014. ga lucu, guys!",2025-04-28 09:54:28,0,debat_tv_one,2025-04-28,2
user_28435,"copot dulu gibran dari wakil presiden kalo jokowi mau diusut ke pengadilan,,,, selagi anak nya jadi penguasa dinegara indonesia ini ga akan bisa terbukti izah jokowi karna yg bekingi penguasa di indonesia ini presiden dan wakil presiden",2025-04-28 09:59:58,0,debat_tv_one,2025-04-28,2
user_54177,"karena mmg ijazah mu aspal, dok jokodok...",2025-04-28 10:01:56,0,debat_tv_one,2025-04-28,2
user_54177,"jgn cuma nyerocos dok jokodok. buktikan di pengadilan, tuntut semua yg memfitnah klo ijazahmu palsu, dok jokodok...",2025-04-28 10:03:33,0,debat_tv_one,2025-04-28,2
user_36499,"si rs ini mengatakan ijasah yg beredar itu paslu,artinya yg asli di pegang sama pak jokowi,bnyak masyarakat gak paham,akhirnya blunder,dan niat jahat rs ini manfaatkan situasi ini untuk dirinya sendir,agar selalu tampil di tv",2025-04-28 10:07:21,0,debat_tv_one,2025-04-28,2
user_27889,terlepas dari apakah itu asli atau palsu.. ini akan tercatat dalam sejarah indonesia.. ada seorang presiden diragukan ijazahnya..,2025-04-28 10:29:06,0,debat_tv_one,2025-04-28,2
user_3607,bupati dilampung batal jadi bupati gara gara ijazah palsu.... ini presiden lho harus dibuktikan ijazah palsu atau asli,2025-04-28 10:42:47,0,debat_tv_one,2025-04-28,2
user_24202,pak silvester ngotot banget bela jokowi,2025-04-28 10:46:17,0,debat_tv_one,2025-04-28,2
user_31068,"nyesek betul omongan bang panda. ""gak pengaruh"". segala ribut hal-hal yang dipersoalkan masyarakat gak dianggap rezim gemoy ini. dianggap angin. bener2 100% plek ketiplek lanjutan rezim sebelumnya.",2025-04-28 11:00:28,0,debat_tv_one,2025-04-28,2
user_8632,😅😅😅,2025-04-28 11:22:32,0,debat_tv_one,2025-04-28,2
user_15606,aku mual lihat mukak mu amin bukan muak sama mantan persiden negara saya..tapi muak sama mukak amin,2025-04-28 11:45:10,0,debat_tv_one,2025-04-28,2
user_44921,knp ga pas jama walkot gubernur di gugat pak roy,2025-04-28 11:55:26,0,debat_tv_one,2025-04-28,2
user_42933,"jokowi mantan presiden terbaik indonesia,jasamu banyak,kami di kalimantan bisa liat aspal dan pln berkat anda,tanpa anda kami masih pake minyak tanah untuk menerangi gelapnya malam,tanpa anda kami masih jalan kaki melintasi hutan karna gak ada jalan,terima kasih pak.jokowi",2025-04-28 11:59:17,0,debat_tv_one,2025-04-28,2
user_52022,"mantan wali kota, gubenur, presiden....",2025-04-28 11:59:18,0,debat_tv_one,2025-04-28,2
user_49603,"kalau beneran asli kenapa sih takut nunjukin ke publik,biar selesai nih masalah, ijazah bung hatta aja malah di pajang di belanda.kalau gk berani ya patut di pertanyakan",2025-04-28 12:13:29,1,debat_tv_one,2025-04-28,2
user_37906,"sibuk ngurusin ijasah palsu atau asli, kalo pun palsu yg malu mustinya ya masyarakat indonesia sendiri, kan yg kasih suara ampe jokowi jadi presiden rakyat sendiri, itu menandakan masyarakat indonesia tidak punya kompetensi untuk memilih pemimpin negara ... lu pada daripada sibuk ngurusin masalah beleketehek kek begini mending bahas gimana nasib ekonomi negara kita dampak dari trump tarif, bagaimana kasus korupsi si ridwan kamil kemarin sudah tuntas apa belum? ini malah jadi kayak pengalihan isu, jadilah rakyat yg cerdas",2025-04-28 12:47:30,0,debat_tv_one,2025-04-28,2
user_33121,bicara apa ini pengacara si jokowi,2025-04-28 12:59:05,1,debat_tv_one,2025-04-28,2
user_32745,mantan presiden terkuyo²,2025-04-28 13:13:33,1,debat_tv_one,2025-04-28,2
user_34387,bilang aja nyari suara buat 2029 nanti .,2025-04-28 13:23:30,2,debat_tv_one,2025-04-28,2
user_48910,di kubu jokowi bicara nya gak ada kwalitas 100triliun persen ijazah pki palsu,2025-04-28 13:31:02,1,debat_tv_one,2025-04-28,2
user_17975,roe panci suryo ini ambisi utk menjatuhkan nama jokowi kt buktikan di pengadilan mana yg benar,2025-04-28 14:08:14,0,debat_tv_one,2025-04-28,2
user_17975,malum sa'at pemerintahan jokowi gk kebagian jabatan si roe panci😂,2025-04-28 14:09:28,0,debat_tv_one,2025-04-28,2
user_45932,jokowi banyak ngoceh bayak ini itu.tunjukin saja ijasah mu.selesai ribut2 ini,2025-04-28 14:31:42,1,debat_tv_one,2025-04-28,2
user_4786,soal ijazah palsu harus di buktikan itu perlu karena kalau terbukti palsu berarti pencalonan nya sebagai presiden itu tidak sah karena ada syarat yang tidak bisa dipenuhi,2025-04-28 14:31:50,0,debat_tv_one,2025-04-28,2
user_35503,jokowi❤❤🎉🎉,2025-04-28 14:36:16,0,debat_tv_one,2025-04-28,2
user_27249,# jokowi si agen cina,2025-04-28 14:47:19,2,debat_tv_one,2025-04-28,2
user_27249,# jokowi tukang bikin gaduh,2025-04-28 14:58:49,2,debat_tv_one,2025-04-28,2
user_29586,"kenapa pak jokowi membiarkan kasus yang menyangkut marwahnya seakan diam dan mengulur-ngulur waktu, membiarkan keriuhan, kesimpangsiuran dan ketidakpastian terjadi. ayolah pak, buktikan saja, tunjukkan ijazah asli anda di pengadilan.",2025-04-28 15:04:47,3,debat_tv_one,2025-04-28,2
user_7359,priksa juga ijazah presiden sebelum jokowi termasuk presiden yang sudah meninggal😂😂😂😂,2025-04-28 15:07:09,0,debat_tv_one,2025-04-28,2
user_17337,"dr sekian komen trnyata pd yakin klo ijasah jokowi 🎉 krn rakyat udh pd cerdas, dan bs melihat bhwa selama 10 th hnya dipimpin seorg presiden berijasah palsu",2025-04-28 15:13:18,0,debat_tv_one,2025-04-28,2
user_55724,jokowi kalo jentel dn gk mau jadi gaduh perlihatkan sajah ijaza nya tunjukin keasliannya k buplik biar aman,2025-04-28 15:25:37,1,debat_tv_one,2025-04-28,2
user_7545,adili jokowi segera,2025-04-28 15:30:49,1,debat_tv_one,2025-04-28,2
