author,text,published_at,like_count,source,weekly_period,cluster
user_2904,"apa maksud mu roy... mantan presiden mempidanakan ibu², ibu² kalau salah ya di pidana ... sudah habis ya modus mu roy sampai memancing emosi rakyat dengan kata² anda... saya orang awam saja mual lihat anda....",2025-05-12 00:23:30,0,ijasah_ditunjukan,2025-05-12,2
user_38907,gak ngaruh bah 2 th 20 th nangani kasus.tapi selama kebohongan yg di bela tk guna hidupmu dunia aherat bro bang roy dkk sehat selalu dan pjg umur,2025-05-12 00:43:12,0,ijasah_ditunjukan,2025-05-12,2
user_32369,pak mahfud rasanya bikin adem tentram negara indonesia tercinta ini utk nkri ❤❤❤🇮🇩🇮🇩🇮🇩,2025-05-12 00:49:22,8,komentar_tokoh_politik,2025-05-12,2
user_34596,roy suryo buat gaduh teros.....pecundang semoga terlaknat allah swt,2025-05-12 01:44:22,0,ijasah_ditunjukan,2025-05-12,2
user_7827,kalo masyarakat itu menunggu pembuktian hukum karena selama ini hukum itu tidak pernah dibuktikan didepan masyarakat tapi kini jika roy surya terbukti bersalah maka inilah jeleknya politik di indonesia dan roy surya itu korbannya,2025-05-12 01:55:03,0,ijasah_ditunjukan,2025-05-12,2
user_52061,"terlalu berbelit,"" tangkap semua udah jelas pefitnah rakyat di seluruh indonesia dari sabang sampai merauke sudah tau dan di nilai apa ug di buat roy suryo grop, harus di bersih kan kadrun seperti ini biar aman negara ini,oke trims",2025-05-12 02:08:55,0,ijasah_ditunjukan,2025-05-12,2
user_52061,"ini hanya narasi2 orang2 tolol roy suryo grop ini saja,trims",2025-05-12 02:15:10,0,ijasah_ditunjukan,2025-05-12,2
user_1882,suryo mangap taunya... eks mentri yg gak hafal lagu lagu kebangsaan kok bisanya masih ada yg percaya,2025-05-12 02:21:37,0,ijasah_ditunjukan,2025-05-12,2
user_18485,tangkap dan adili .periksa siapa org dibelakang rs.karena telah menghina negara kita..harap segera di tangkap dan ditahan,2025-05-12 02:31:26,0,ijasah_ditunjukan,2025-05-12,2
user_37676,knapa pd.sibuk dgn ngurusin ijazah org? lbh baik ngurus aja para koruptor agar semuanya bs dihukum mati..biar negri ini bs bersih dri korupsi& rakyat tdk melarat lgi& tolong demo ke dpr agar segera ttd..uu..perampasan aset itu lbh penting dari pd mgurusin ijazah..??preeeett,2025-05-12 02:31:30,0,ijasah_ditunjukan,2025-05-12,2
user_27542,ilc kok kasih panggung terus si silvestree. 🥱🥱🥱🥱🥱,2025-05-12 02:47:58,2,debat_tv_one,2025-05-12,2
user_942,"siap siap roi suryo masuk bui. hotel gratis, makan gratis bersukurlah untuk tinggal di penjara",2025-05-12 03:02:01,0,ijasah_ditunjukan,2025-05-12,2
user_25951,klau ringan ngga beratahun tahun nujaran ijazah palsu roy cs,2025-05-12 03:34:10,0,ijasah_ditunjukan,2025-05-12,2
user_25951,"😊siap siap penjara mas roy ,percuma cari cari pbenaran ,",2025-05-12 03:44:55,0,ijasah_ditunjukan,2025-05-12,2
user_22904,"dasarnya kebencian , faktanya : 1. curi panci ketahuan , 2 . wajah stupa = wajah jokowi , masuk pemjara, 3. tuduh ijazah palsu, cari2 masalahlah dari sakit hatinya. sampai ga sadar bahwa itu gegabah.",2025-05-12 03:59:14,0,ijasah_ditunjukan,2025-05-12,2
user_10417,jadi gak suka banget sama bersilat lidah roy itu kaya bukan seorang akhli. apakah sudah pegang ijazah aslinya ? kok tega banget nuduh ijazah palsu?,2025-05-12 03:59:36,0,ijasah_ditunjukan,2025-05-12,2
user_18132,suryo tar dihukum dimasukin kedalam sumur aja.,2025-05-12 04:29:15,0,ijasah_ditunjukan,2025-05-12,2
user_18132,suryo2 apa klo ibu2 ga boleh dipenjara? mau ibu2 mau bpa2 mau banci2 klo jadi tkg fitnah ya penjara tempatnya.,2025-05-12 04:50:10,0,ijasah_ditunjukan,2025-05-12,2
user_31792,"proses hukum seberat beratnya utk orang ini dan kawan2nya, sy sebagai rakyat sebel bgt dan mantan presiden aing dihinakan",2025-05-12 04:59:35,0,ijasah_ditunjukan,2025-05-12,2
user_31792,"sebenarnya tdk harus ditanggapi roy suryo ini, utk memelihara popularitas",2025-05-12 05:07:21,0,ijasah_ditunjukan,2025-05-12,2
user_31792,"sebenarnya si roy suryo ini tdk usah ditanggapi, karena orang2 ini hanya utk memelihara popularitas saja dan tdk memberikan manfaat utk rakyat, tolong roy suryo ada ketua rt agar di selidiki ke asliannya dan semua mantan presiden diselidiki keasliannya",2025-05-12 05:15:16,0,ijasah_ditunjukan,2025-05-12,2
user_25081,karungi lg aja pak...rakyat sudah di bikin gaduh roy suryo dan grombolannya bertahun tahun...,2025-05-12 05:50:23,0,komentar_pihak_yang_dituduh,2025-05-12,2
user_12358,pengacara jokowi mestinya banyak belajar dulu lah ... baru lalwan orang2 pi ter dan cerdas roy cs,2025-05-12 05:59:03,0,ijasah_ditunjukan,2025-05-12,2
user_387,memang ada gerombolan politik panci yg tidak mau negara ini maju...maklum mereka mewarisi sifat sangkuni dan fir'aun..,2025-05-12 06:19:30,0,komentar_pihak_yang_dituduh,2025-05-12,2
user_6200,"palsu mungkin, krn mbulet wae. gak segera di tunjukkan. beres, masyarakat gak heboh....",2025-05-12 06:39:44,0,debat_tv_one,2025-05-12,2
user_12612,roy suryo ketar ketir dah😅,2025-05-12 06:48:46,1,ijasah_ditunjukan,2025-05-12,2
user_50992,"pejabat bukan orang goblog menurutku, tapi begitu lihat duit, otaknya hilang entah kemana 😅",2025-05-12 06:55:04,0,komentar_tokoh_politik,2025-05-12,2
user_50992,konten yg cari tambahan duit dari youtube 😅,2025-05-12 06:57:25,0,komentar_tokoh_politik,2025-05-12,2
user_50992,"dari awal sebenarnya sudah kelihatan kualiras kemampuannya. karena politik duit, semua bisa di atur 😅. 2 periode rakyat prihatin 😢",2025-05-12 07:00:02,0,komentar_tokoh_politik,2025-05-12,2
user_22016,kurang kerjaan memang .. sudah sepantasnya hukuman seberatnya bagi rakyat penghina mantan president ri..,2025-05-12 07:04:09,0,komentar_pihak_yang_dituduh,2025-05-12,2
user_20005,kalao masarakat yg menilai ya roy suryo yg goblok,2025-05-12 07:05:32,0,ijasah_ditunjukan,2025-05-12,2
user_747,"jangan gentar bang roy maju terus...teman"" dipenjara sdh mananti ..",2025-05-12 07:38:52,0,ijasah_ditunjukan,2025-05-12,2
user_38179,bukan hanya presiden sja yg mempudanakan ibu ibu yg bersalah total. tapi seluruh rakyat indonesia juga mendukung keputusan kspolri dan advokasi yg benar.,2025-05-12 08:21:39,4,ijasah_ditunjukan,2025-05-12,2
user_56413,mahfud ngebacotnya manca mencle,2025-05-12 08:49:18,0,komentar_tokoh_politik,2025-05-12,2
user_28876,keren bg suryo...,2025-05-12 08:50:37,2,debat_tv_one,2025-05-12,2
user_8154,mantaaaap. pak. suryo...berjuang. terus. paak,2025-05-12 09:12:23,0,ijasah_ditunjukan,2025-05-12,2
user_36780,roy suryo lucu 😅,2025-05-12 09:26:56,0,ijasah_ditunjukan,2025-05-12,2
user_8872,penjelasan pak mahfud md bermanfaat bagiku dan banyak orang terimakasih pak,2025-05-12 09:27:21,0,komentar_tokoh_politik,2025-05-12,2
user_21821,roy roy kerjanya kok nyinyir wae.....selamat bermalam di ponpes,2025-05-12 09:41:12,0,ijasah_ditunjukan,2025-05-12,2
user_18003,"ada kepentingan apa roy panci minta ditunjukkin ijazah jokowi ,, kau itu klu mau jadi wapres atau presiden , coba nyapres yo suryo",2025-05-12 09:46:05,0,ijasah_ditunjukan,2025-05-12,2
user_18003,"maling panci cengengesan ,, hanya modal mrenges",2025-05-12 09:46:52,0,ijasah_ditunjukan,2025-05-12,2
user_51947,roy roy & anteknya. berfikirlah secara nalar.,2025-05-12 09:48:22,0,ijasah_ditunjukan,2025-05-12,2
user_11151,insyaallah kebenaran akan menemukan jalan nya kita tunggu ...semangat pak roy dkk❤,2025-05-12 10:00:20,0,debat_tv_one,2025-05-12,2
user_24957,"roy suryo lucu, emang siapa lu.suruh nunjukin ijazah, rakyat bukan cuma lu",2025-05-12 10:12:45,0,ijasah_ditunjukan,2025-05-12,2
