author,text,published_at,like_count,source,weekly_period,cluster
user_50076,what are the consequences if it is fake?,2025-05-12 00:02:21,0,ijasah_ditunjukan,2025-05-12,1
user_53534,pengujian yg layak adalah yg menerbitkannya bkn polisi.,2025-05-12 00:03:44,0,ijasah_ditunjukan,2025-05-12,1
user_28274,tajassus,2025-05-12 01:06:03,0,ijasah_ditunjukan,2025-05-12,1
user_14733,damai aja pak perang siapa yg salah dan benar susah diterima org apalagi beda kepentinga. no,2025-05-12 01:47:46,0,ijasah_ditunjukan,2025-05-12,1
user_7932,yoohh bagus betul cangkemu mu ajah yg busuk hati mu sudah busuk orang di tekan. weeesss cangkem mu aeeeeeee koyok sapi tengggggg.,2025-05-12 02:38:14,0,ijasah_ditunjukan,2025-05-12,1
user_45076,hanya allah yang tau,2025-05-12 03:06:38,0,ijasah_ditunjukan,2025-05-12,1
user_25951,ngga. papa 😂😂,2025-05-12 03:33:10,0,ijasah_ditunjukan,2025-05-12,1
user_25951,"suuzon tingkat dewa ,",2025-05-12 03:42:22,0,ijasah_ditunjukan,2025-05-12,1
user_56189,ini baru org pinter yg pkek logika...❤❤❤,2025-05-12 04:02:23,33,komentar_tokoh_politik,2025-05-12,1
user_9648,semoga cepat pakai baju orange manusia manusia..nga ada kerja... biar bisa jaga bacot koar koar..manusia jahanam ini😅😅😅😂,2025-05-12 04:03:07,0,ijasah_ditunjukan,2025-05-12,1
user_23239,"menilai kegoblokan kalian, mau mak2 ķe, setan ke, pokonya laporkan mereka, termasuk si amin rais juga itu, uda bau tanah blaga gila ĺagi",2025-05-12 06:12:39,0,ijasah_ditunjukan,2025-05-12,1
user_6599,"orang goblok klu saudara engkau tak mengusik org lain,org lain gk akan menindak pindanakan org,kalian sekolah bkn pinter gobloknya di tambah tambahin😂😂",2025-05-12 06:26:50,0,ijasah_ditunjukan,2025-05-12,1
user_50086,"hukum di negeri ini bisa di atur uang, pangkat, yang membuat hukum melanggar hukum itulah yang tetjadi.",2025-05-12 06:40:12,0,ijasah_ditunjukan,2025-05-12,1
user_50992,banyak undang² percuma 😅 banyak aturan juga pervuma😅 negri *atur able* semua bisa diatur dg duit 😂,2025-05-12 06:53:09,0,komentar_tokoh_politik,2025-05-12,1
user_50992,"pejabat ber racun, semua tubuh ber racun 😅",2025-05-12 06:56:35,0,komentar_tokoh_politik,2025-05-12,1
user_1199,gak konsisten,2025-05-12 06:58:28,0,komentar_tokoh_politik,2025-05-12,1
user_3623,"ben kapok wong seneng gibah , suudzon",2025-05-12 07:04:01,0,ijasah_ditunjukan,2025-05-12,1
user_50992,"ada persekongkolan pihak yg mengatur, ini perlu duit banyak, duit diambil dari proyek yg ada 😂",2025-05-12 07:04:24,0,komentar_tokoh_politik,2025-05-12,1
user_27606,yg jelas rs mengikuti aliran sesat dari matanya yg hitam,2025-05-12 07:35:48,0,ijasah_ditunjukan,2025-05-12,1
user_52501,modar luh mon,2025-05-12 07:39:56,0,ijasah_ditunjukan,2025-05-12,1
user_32760,ini bukan orang pintar tp orang yg terjerat dgn persengkongkolan,2025-05-12 08:13:41,0,komentar_tokoh_politik,2025-05-12,1
user_1598,pembuktian dulu baru bisa kenakan pasal pidana jgn orang dihukum kasusnya belum tuntas,2025-05-12 08:25:04,0,ijasah_ditunjukan,2025-05-12,1
user_31177,"intinya mba, para pencemar nama baik hrus di selesaikan. lanjutkan proses nya. gedek juga lihat ni orang, guya guyu asline panik tu",2025-05-12 08:47:42,0,ijasah_ditunjukan,2025-05-12,1
user_16597,silvester otak ngkada modal nekat doang..,2025-05-12 08:49:34,0,debat_tv_one,2025-05-12,1
user_50902,"apapun dalilnya klw menyampaikan sesuatu yg dianggap itu masuk dalam ranah peristiwa hukum di depan publik dan blm terbukti kebenarannya melalui putusan ingkrah pengadilan itu tetap namanya ""fitnah dan pencemaran nama baik"", yg ada konsekuensinya sendiri. apalgi masih dugaan² tpi sudah dipublikasikan di hampir seluruh media nasional...klw dari tim penuduh tdk punya bukti autentik dan saksi yg kuat atau senjata pamungkas, itu malah justru akan menjadi bumerang bagi kelompok/tim mereka sendiri dlm hal ini si penuduh. ini pelajaran bagi semuanya bahwa ""menuduh"" seseorang atw siapapun itu tanpa bukti yg kuat bukanlah perkara yg remeh temeh dalam perkara hukum, baik itu dlm hukum positif maupun dlm hukum agama. semuanya hrs memiliki bukti dan saksi, minimal 2 alat bukti yg sah dan meyakinkan.",2025-05-12 09:08:18,0,ijasah_ditunjukan,2025-05-12,1
user_37949,percuma di tunjukan kamu gak akan percaya jadi lebih bagus ke rana hukum,2025-05-12 09:12:38,0,ijasah_ditunjukan,2025-05-12,1
user_53081,berita tai,2025-05-12 10:13:49,0,ijasah_ditunjukan,2025-05-12,1
user_42802,soal anda tk trpilh,2025-05-12 10:27:23,0,komentar_tokoh_politik,2025-05-12,1
