author,text,published_at,like_count,source,weekly_period,cluster
user_34765,"para pembenci jokowi tidak mau mengakui, bahwa dasar mereka adalah kebencian yang mendalam. sama saja kek roy sukro maling panci ahli forensik bokep tanpa lisensi ini, dasarnya cuma kebencian dan cocokologi. sukro mengatakan, kalo memang asli kenapa gak tunjukkan? eh bos, dalam hukum , lu tau yang namanya burden of proof? yang menuduh yang bertanggung jawab membuktikan, bukan tertuduh. jokowi sudah salah disini menunjukkan ijazahnya, karena gak ada gunanya, sampai kapanpun pembenci tetap akan benci, selalu punya alasan.",2025-05-12 00:30:42,0,ijasah_ditunjukan,2025-05-12,3
user_9494,ketar ketir ngak nafsu makan dan ngak bisa tidur orang2 ini yang di laporkan pak jokowi 😅😅😅,2025-05-12 00:42:12,1,ijasah_ditunjukan,2025-05-12,3
user_9589,pki gaya baru sdh muncul dan berani mempidanakan rakyat yg kritis..!!!,2025-05-12 00:57:01,0,ijasah_ditunjukan,2025-05-12,3
user_11731,kami masyarakat indonesia tetap jokowi yg terbaik,2025-05-12 01:05:54,3,ijasah_ditunjukan,2025-05-12,3
user_4262,"machfud md dungu permanen, anjing laknatullah keturunan pki laknatullah",2025-05-12 01:23:22,0,komentar_tokoh_politik,2025-05-12,3
user_8522,bukan mantan presiden mempudanakan tapi tp orang yg mencemarkan nama baik dan fitnah pemalsuan coy jangan goblok sendiri,2025-05-12 01:26:51,0,ijasah_ditunjukan,2025-05-12,3
user_17525,bohong itu dosa kata wakil presiden makruf amiin masuk neraka didunia ini cuma sementara indonesia gaduh terus karena kebohongan. rakyat tau siapa yg bohong,2025-05-12 02:29:41,0,ijasah_ditunjukan,2025-05-12,3
user_7932,sok pintar tapi goblok poolll ..kalau jaman pak president suharto ..mampus kamu. president sabar buat permainan semoga dapat pemimpin seperti pak persiden suharto tegas dan berwibawa,2025-05-12 02:45:34,0,ijasah_ditunjukan,2025-05-12,3
user_29839,"ijasah pak jokowi dibilang palsu, sama spt ijasah presiden amerika serikat yg sktng donald trump, dia juga palsu ijasahnya,, lah buktinya memberlakukan kebijakan kenaikan tarif impor masuk barang tanpa adanya landasan ilmu ekonomi yg tepat,, berarti presiden trump ngga lulus dong waktu kuliah s1 sama s2 nya . ini jga perlu dipertanyakan asli ngga ijasahnya presiden amerika serikat donald trump, mngkin dlu presiden amerika serikat donald trump waktu kuliah s1seangkatan sama presiden indonesia ke 7 pak jokowi hanya beda almamater, university dan fakultasnya 😄😄😄",2025-05-12 02:49:47,1,debat_tv_one,2025-05-12,3
user_26580,muka kepalsuan jokolol....kalem dan penuh drama..drama kebusukan...,2025-05-12 02:53:27,0,ijasah_ditunjukan,2025-05-12,3
