author,text,published_at,like_count,source,total_sources,total_comments,screening_time_min,source_entropy,cluster
user_17269,jika skripsinya palsu maka ijasahnya siluman,2025-06-01 11:54:37+00:00,0,debat_tv_one,1,1,0.0,0.0,14
user_26832,jadi kalau mantan menteri gak tau lagu indonesia raya gimana pulak ????...kok ngatai orang gak boleh lupa nama dosen pembimbing....??? ngaca kau bosss...,2025-05-31 15:23:45+00:00,0,debat_tv_one,2,2,44541.61666666667,0.6931471805599453,14
user_54220,yang asli itu ruko,2025-05-31 05:01:46+00:00,0,debat_tv_one,1,1,0.0,0.0,14
user_16029,"kalau kebencian sudah menguasai hati nurani, kebenaran apapun tidak akan terlihat, meski bukti bukti nyata dari penerbit ijazah sudah menyatakan bahwa ijazah itu benar dikeluarkan oleh pihak ugm. ujung ujungnya adalah membatalkan keputusan yang telah dibuat oleh presiden dimasa periode ybs berkuasa. 1. pembubaran ht$ batal. 2. pembubaran fp$ batal. terlihat di belakang mereka dari kubi itu.",2025-05-30 13:24:01+00:00,0,debat_tv_one,1,1,0.0,0.0,14
user_8977,dr sini sdh menjelaskan kebenarannya... knp pihak ugm tidak berkenan hadir disini.....,2025-05-30 04:28:32+00:00,0,debat_tv_one,1,1,0.0,0.0,14
user_23173,paling jokowi itu hanya ngaku ngaku alumni ugm 👎,2025-05-29 20:09:07+00:00,0,debat_tv_one,1,1,0.0,0.0,14
user_1539,ugm pengecut ga pernah mau datang setiap kali di undang mungkin sudah tau bersalah..ugm..universitas gank mulyono.,2025-05-29 02:30:42+00:00,0,debat_tv_one,2,2,39985.53333333333,0.6931471805599453,14
user_41679,alumni universitas ruko kok ikut bicara?,2025-05-27 14:50:04+00:00,0,debat_tv_one,1,1,0.0,0.0,14
user_55469,pertanyaanya sy hanya 1 yaitu benarkah ada jurusan teknologi kayu?,2025-05-26 17:39:25+00:00,0,debat_tv_one,1,1,0.0,0.0,14
user_30891,kualitas ugm di pertanyakan,2025-05-26 17:06:47+00:00,0,debat_tv_one,1,1,0.0,0.0,14
user_35221,cabut gelar rs di tamatan ugm..... tidak cocok sebagai alumni ugm,2025-05-26 10:47:28+00:00,0,debat_tv_one,1,1,0.0,0.0,14
user_20154,"kamu banyak ngomong roy suryo kamu ngotot lulusan ugm ,la kamu ada gelar apa lulusan ugm?? prnh masuk penjara to kamu ,la jokowi perlu dibangakan ugm prnh jadi apa beliau ,mantan bu pati mantan gubernur mantan presiden 2 x ,😂😂😂😂kamu gak tau malu roy suryo",2025-05-26 05:19:42+00:00,0,debat_tv_one,1,1,0.0,0.0,14
user_8178,kenapa dari ugm tidak ada yg mau hadir !! jadi tanda tanya besar ???? keraguan rakyat makin kokoh . klu tidak ada apa apa knp ugm tidak mau hadir ! ini kesempatan untuk meluruskan .betul gtu kan . klu saya melamar kerja terus di suruh memperlihatkan ijazah asli harus ada surat dari pengadilan gtu ???,2025-05-26 00:22:29+00:00,0,debat_tv_one,1,1,0.0,0.0,14
user_35936,"jika belum bisa lulus sekripsi, sudah barang tentu karena tidak bisa lulus sekripsi dan baru bisa tamat sarjàna krn sudah mampu lùlus sekripsi dulu, barù bisa tamat sarjana ( s.1 )",2025-05-25 12:36:14+00:00,0,debat_tv_one,3,5,31849.216666666667,0.9502705392332347,14
user_50260,wah sprtinya si prof malas ttd sertifikat ratusan jd yah suruh siapa gt 😂😂,2025-05-24 19:39:24+00:00,0,debat_tv_one,1,1,0.0,0.0,14
user_19805,pihak ugm ga mau hadir karena takut ga bisa menjelaskan ijazah nya asli atau palsu,2025-05-24 15:33:38+00:00,0,debat_tv_one,1,2,111.61666666666666,0.0,14
user_37316,ugm malu ngajari roy suryo,2025-05-24 08:40:20+00:00,0,debat_tv_one,1,1,0.0,0.0,14
