author,text,published_at,like_count,source,total_sources,total_comments,screening_time_min,source_entropy,cluster
user_23309,😂😂😂😂,2025-05-24 15:19:50+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_20579,❤,2025-05-24 15:08:47+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_11738,😅,2025-05-22 23:14:03+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_37739,😢😮😅😊,2025-05-19 16:37:41+00:00,1,debat_tv_one,1,1,0.0,0.0,9
user_7658,o😊o,2025-05-18 11:22:15+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_42674,😮,2025-05-14 19:27:59+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_5621,😂😂😂😂😂😂😂😂😂😂,2025-05-14 10:34:43+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_3455,jokowi🦛,2025-05-08 18:25:23+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_16706,🤣🤣🤣🤣,2025-05-06 04:46:55+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_18217,😅,2025-05-05 15:32:41+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_17139,😂🎉,2025-05-05 14:27:40+00:00,0,debat_tv_one,2,2,6364.733333333334,0.6931471805599453,9
user_45733,😅nol,2025-05-03 13:14:56+00:00,1,debat_tv_one,2,2,1861.2333333333333,0.6931471805599453,9
user_6314,😂😂😂😂😅😅😅😅,2025-05-03 06:44:17+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_6880,😂😂😂😂,2025-05-02 19:06:31+00:00,1,debat_tv_one,1,1,0.0,0.0,9
user_14428,😂,2025-05-01 23:38:09+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_35597,@,2025-05-01 07:09:41+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_2826,😂😂😂😂,2025-05-01 02:23:39+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_12723,silfer😂😂projo😂,2025-04-30 08:53:35+00:00,1,debat_tv_one,1,3,5.85,0.0,9
user_27215,❤yip❤mei❤hwa❤,2025-04-29 09:58:05+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_35503,jokowi❤❤🎉🎉,2025-04-28 14:36:16+00:00,0,debat_tv_one,2,2,2928.483333333333,0.6931471805599453,9
user_8632,😅😅😅,2025-04-28 11:22:32+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_5636,😅,2025-04-28 00:05:14+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_54283,panci😅😅😅,2025-04-27 23:06:49+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_46877,🔥,2025-04-27 23:06:23+00:00,0,debat_tv_one,1,2,3.3,0.0,9
user_41973,whhaahhaaa😂,2025-04-27 13:43:58+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_34635,😮😮😮😮,2025-04-27 08:56:41+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_52250,☝🏻,2025-04-27 07:51:05+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_35654,👍👍👍👍👍🙏🙏🙏❤❤❤🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,2025-04-27 04:57:09+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_18935,🔥🔥🔥🔥🔥,2025-04-26 17:35:12+00:00,0,debat_tv_one,1,2,8.683333333333334,0.0,9
user_9712,❤jokowi❤,2025-04-26 16:27:19+00:00,0,debat_tv_one,2,2,11341.65,0.6931471805599453,9
user_55785,🎭🎭🎭🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿,2025-04-26 15:18:39+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_3610,☝,2025-04-26 14:09:08+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_22722,semangat❤,2025-04-26 08:11:13+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_32929,😅😅😅😅,2025-04-26 08:04:54+00:00,0,debat_tv_one,1,2,11.666666666666666,0.0,9
user_38416,😂,2025-04-26 07:29:24+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_11690,👍,2025-04-26 06:59:39+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_56434,bongkar 😅,2025-04-26 05:46:46+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_19590,roi❤❤❤❤,2025-04-26 03:47:08+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_16647,😂😂😂😂😂,2025-04-26 03:28:12+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_29608,😊😂😂😂,2025-04-25 21:21:42+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_29548,ilc😂😂😂😂😂😂😂,2025-04-25 18:21:41+00:00,1,debat_tv_one,1,1,0.0,0.0,9
user_38918,😊😊,2025-04-25 14:39:58+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_47493,👍👍👍👍,2025-04-25 14:01:02+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_47127,✋,2025-04-25 12:33:35+00:00,0,debat_tv_one,1,2,0.95,0.0,9
user_34363,❤😢,2025-04-25 11:18:24+00:00,0,debat_tv_one,1,2,0.23333333333333334,0.0,9
user_17057,membosankan🥱,2025-04-25 10:43:45+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_15047,jelas palsu😂,2025-04-25 08:35:22+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_42556,panci😂😂😂😂😂,2025-04-25 06:40:31+00:00,0,debat_tv_one,3,3,32034.866666666665,1.0986122886681096,9
user_53644,aspal😅,2025-04-25 06:06:47+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_11131,🔥🔥,2025-04-25 03:17:37+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_36168,si ami😊,2025-04-25 00:31:31+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_54595,revolusi☝️,2025-04-24 22:09:48+00:00,0,debat_tv_one,1,2,1.7166666666666666,0.0,9
user_45416,😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,2025-04-24 19:34:35+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_29828,bongkar❤❤❤❤❤❤❤,2025-04-24 17:41:29+00:00,6,debat_tv_one,1,1,0.0,0.0,9
user_30238,😎,2025-04-24 16:49:35+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_48906,❤,2025-04-24 14:20:44+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_51198,☝️☝️,2025-04-24 14:14:44+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_54051,matur nuwun🙏,2025-04-24 13:30:14+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_43013,🎉,2025-04-24 13:14:23+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_45052,😢😢😢,2025-04-24 13:08:35+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_31539,😂😂😂😂memalukan,2025-04-24 11:51:48+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_3563,😂,2025-04-24 11:35:16+00:00,0,debat_tv_one,1,2,1.7166666666666666,0.0,9
user_24761,❤😂🎉😢😢😮😊😊😊😅😮🎉😂❤❤😂😢😮😅😊😊😅😢🎉❤❤😂😢😮😅😊😊,2025-04-24 11:09:10+00:00,0,debat_tv_one,1,1,0.0,0.0,9
user_2340,allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar allahuakbar,2025-04-24 10:31:48+00:00,0,debat_tv_one,2,7,8966.266666666666,0.6829081047004717,9
user_8498,😂kocak,2025-04-24 10:26:17+00:00,0,debat_tv_one,1,1,0.0,0.0,9
