author,text,published_at,like_count,source,total_sources,total_comments,screening_time_min,source_entropy,cluster
user_24143,"semoga ke depannya ilc bisa mengundang orang yg lebih berintelektual lagi dari kedua orang jokowi mania ini. kelihatan kali mutu pemikirannya minim skali. dua²nya juga pernah di ulti sama bung favorit saya, pak rocky gerung. tpi masih saja diundang ke ilc. sebagai anak bangsa yg masih mengenyam pendidikan untuk mendapatkan ijazah asli, saya sangat mengharapkan orang² seperti kedua beliau ini, jngan lagi aja diundang🙏🏽🙏🏽🙏🏽",2025-05-03 18:36:41+00:00,1,debat_tv_one,1,2,61.56666666666667,0.0,5
user_47860,"kalo dari hasil penelitian yg pernah ditampil""kan dr roy sama dr rismon minimal 80% bisa percaya , tapi kalau soal hukum di indonesia tidak bisa dipermainkan itu sangat tidak percaya , apalagi yg memainkan orang ternama sekali , kan sudah pada tau lah bobroknya hukum di negri kita ini sudah bukan menjadi aib lagi",2025-05-03 16:34:21+00:00,1,debat_tv_one,1,1,0.0,0.0,5
user_31817,"sekedar ikut koment,roy suryo kui somplak ,masak percaya sama foto ijazah uplodtan",2025-05-03 14:43:36+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_22271,smoga ibu pertiwi cepat pulih kembali seperti dahulu,2025-05-03 14:20:27+00:00,1,debat_tv_one,1,111,52668.53333333333,0.0,5
user_9192,"saya sering belajar nih ,,biasanya akhir hasilnya tetap aja ijazahnya asli wong pilpres belum isai saja wes deklarasi kok dan memang benar menang pada akhirnya , dan kasus lain2 maaf bung roy hati2 jika akhirnya sampean terkena pidana tapi saya apresiasi berani melawan.",2025-05-03 12:12:32+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_31310,"pembela itu emosi, ngancam-ngancam pula. bapak itu bakalan menang. r4j4 kok dilawan, ya babak pinal.",2025-05-03 11:58:33+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_40437,roy suryo penyebar hoks kepada ulama yg tidak punya agama maka org yg begini seperti roy suryo ini di hilangkan karna tdk punya etika bikin kadu nkri maka kami mohon kepada presiden prabowo supaya dimasukan didalam penjara seumur hidup sama teman teman duluh mentri tapi tidak ada otak berpikir seperti otak udang otaknya penuh dgn tayi.,2025-05-03 10:52:51+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_28550,ini yang bicara ijasah atau skripsi roy ini mau dulang angin x ya,2025-05-03 09:25:25+00:00,0,debat_tv_one,1,2,5.15,0.0,5
user_23425,coba kasih contoh sama roy suryo tunjukan ijazah dia yg aslinya k media.. berani ga? saya pikir ga smudah itu nunjukin ijazah k khalayak umum karena rawan utk d salahgunakan..,2025-05-03 09:06:34+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_49131,si joko sendiri lah yg membuat gaduh,2025-05-03 06:45:25+00:00,1,debat_tv_one,3,6,23867.5,0.8675632284814613,5
user_22079,"roy suryo, sekalian yang lain donk... setiap pemalsu ijazah...harus di selidik kurang dukungan sebab cuma jokowi doank yg di target kesannya motif politik doang , kambing lawan kambing antara pihak anda dan mereka... ayao selidik massal ijazah dan dokumen negara.... pasti di dukung rakyat indonesia . tapi saya maklumi lah roy suryo ini... ya kan ya kambing hanya akan mengembik pada kambing juga....",2025-05-02 18:57:05+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_37578,"pak amin nih, sdh tua bukannya tambah bijak, kok kayak nenek2 kerasukan setan, fitnah sana sini menebar kebencian sampai segitunya,,bilang ijazah pak jokowi palsu lah, emangnya dia rektor nya jokowi yg mengeluarkan ijazah kah? waduh amin,,,,jadi nya amit2 dirimu,,,,ra pantes jadi jadi tokoh ,,,, waduh, parah parah,,,",2025-05-02 18:12:15+00:00,0,debat_tv_one,1,2,23.4,0.0,5
user_35898,hey roy bodoh...dipengadilan hakim hanya mau lihat bukti yaitu ijazah asli bukan skripsi atau primary evidence 😂😂😂🤣🤣🤣,2025-05-02 17:07:37+00:00,0,debat_tv_one,1,3,19.716666666666665,0.0,5
user_26134,beda muka bohong sama yg jujur .... pa roy benar itu. ijasah palsu jokowi,2025-05-02 14:56:34+00:00,1,debat_tv_one,1,2,15.416666666666666,0.0,5
user_20068,saya muak juga sama loe amin rais,2025-05-02 11:41:03+00:00,0,debat_tv_one,2,2,7.816666666666666,0.6931471805599453,5
user_50995,"roy suryo itu niatnya baik,supaya ijazah asli itu penting,klok palsu ijazah bisa dibeli kasian alumni kuliah tahun2nan,ngk taunya orang punya duit tgl beli bikin ijazah asli tapi palsu.good job pk roy",2025-05-02 07:42:56+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_40466,pancinya pak ibu ta iyeh😂😂,2025-05-02 01:32:46+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_29062,"setuju pak,tdk ada hk mereka mengatur bapak",2025-05-01 23:05:29+00:00,0,debat_tv_one,2,2,50.93333333333333,0.6931471805599453,5
user_10679,kenapa kok amin rais begitu sangat benci kepada pak jokowi ya allah,2025-05-01 18:04:47+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_8070,"cieee... gerombolanya anak abah, hti😂,fpi,😂golongan purnawirawan anak abah, sengkuni sengkuni,koruptor, profokator makin ngumpulkan ketahuankan😂😂😂😂😂ingat pasukan gajah?? 😂😂masak musnah sama kerikil 😂😂gk usah paniklah😂😂lha daripada lw roy panci😂😂: hafal lagu kebangsaan indonesia raya aj gk hapal😂😂😂menteri pemuda dan olah raga loo😂😂😂😂 dn jreng.. jreng sabar ad batasnya yess!! good job pak jokowidodo😊",2025-05-01 15:10:11+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_10490,"apa lah kampus ruko ini. ranah pidana?, dia kan menganalisis berdasarkan keahlian dia. untung gak ada rocky, klo ada udah pasti didungu-dunguin lagi.. dan roy itu bukan bicarakan masyarakat sipil, tapi seseorang yang sedang menikmati fasilitas negara. sah sah saja dipertanyakan. dan klo itu terbukti, maka jelas kena delik uu pemalsuan dokumen.",2025-05-01 09:01:42+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_54118,ngapain amin rais ikut-ikut an 😂😂😂,2025-05-01 05:09:14+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_47300,"semangat bung roy suryo dan kawan2. tunjukan kebenara, buka semua kebohongan dan kelicikan ttg ijazah jokowi. setelah ini terbukti, lanjutkan kasus hukum lain nya. semangaat...",2025-04-30 20:19:25+00:00,29,debat_tv_one,1,1,0.0,0.0,5
user_27940,dari semua komen disini justru mendukung roy & meminta agar jokowi memperlihatkan ijazah aslinya...,2025-04-30 17:54:57+00:00,2,debat_tv_one,1,3,88.73333333333333,0.0,5
user_34161,"roi suryo mantan koruptor dan mantan napi kok masih di percaya, saya lebih setuju kalo roi suryo di penjara seumur hidup biar ndak bikin gaduh negara",2025-04-30 17:41:42+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_12648,ini mas roi ini termasuk juga orarang yang sakit hati daripada pajokowi saya pikir ini orang harus juga dipenjara,2025-04-30 16:06:40+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_43646,coba tanyakan ke mas roy suryo kalau ijajah pak jokowi asli mas suryo siap di hukum apa?,2025-04-30 14:49:50+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_17377,"aroma aromanya nih, seperti biasanya kalau ada yg menganggu jokowi wowo dan komplotan itu disebut anak abah... smua klian sebut anak abah... abah yg bayar abah yg suruh... 😂😂😂aku ska ngakak sendiri ajj... kok org indo sdm nya aneh gini dah...padahal ya, abah itu siapa sih... bisa bayar org pke apa sih... dibilang imigran yaman dll... lahh... sejak kapan keturunan abah dari yaman... aseliiiii inimah indonesia gawat sdm pinter...smua salah abah dan abah harus selalu salah... itu konsep yg klian anut mungkin... hadeeeh... nanti2 kalo kmu gak makan jga salah abah, kmu keselo pun salah abah.... hmmm.. sudah berapa banyak pahala abahku kena fitnah ya... ❤❤❤❤",2025-04-30 13:31:05+00:00,1,debat_tv_one,1,1,0.0,0.0,5
user_55709,yg disampaikan bg roy masuk akal dan berilmu. kalau memang ijazah asli ngapain takut.,2025-04-30 13:25:47+00:00,1,debat_tv_one,1,1,0.0,0.0,5
user_50005,"amin rais ini masih aja menebar isu yang tanpa dasar,udah unsur berhenti udah! urus cucumu aja!",2025-04-30 13:22:26+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_19517,amin rais jgn lupa dilaporkan juga😂🎉😂,2025-04-30 12:20:14+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_42402,"tunjukan buktinya ibu, jangan omon2 saja. 1 orang bisa membuat gaduh seluruh negeri. kebohongan tetaplah kebohongan apapun alasan yg digunakan.",2025-04-30 02:17:28+00:00,1,debat_tv_one,1,1,0.0,0.0,5
user_337,roy suryo. tifa. sla... roki gerung amin rais dr.dari batak remon. ati2 jangan sampe kabur terus si dr. nenek2 itu pores harus siap jaga orang itu jangan dampe lolos kabur jagain itu,2025-04-29 20:21:01+00:00,0,debat_tv_one,1,3,20.316666666666666,0.0,5
user_29287,pretttt amin rahis buss tolong pak prabowo amin rahis di tindak🙏,2025-04-29 15:37:42+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_38230,"betul kata silvester, isu ijazah palsu cuma alat politik lawan jokowi yang tidak punya isu kuat!silvester berani bicara fakta, sementara roy suryo cuma bawa narasi lama yang sudah dibantah berkali-kali",2025-04-29 15:29:16+00:00,0,debat_tv_one,1,7,4725.316666666667,0.0,5
user_15690,"kapan mau move on dari isu ijazah? sudah 10 tahun dibahas, tidak ada yang terbukti!sakit hati makin menjadi mantan menteri pecatan wkwkwk kasian si roy dungu",2025-04-29 15:26:17+00:00,0,debat_tv_one,1,8,4712.716666666666,0.0,5
user_7984,"betul kata silvester, isu ijazah palsu cuma alat politik lawan jokowi yang tidak punya isu kuat!silvester berani bicara fakta, sementara roy suryo cuma bawa narasi lama yang sudah dibantah berkali-kali",2025-04-29 15:24:39+00:00,0,debat_tv_one,1,3,1713.6333333333334,0.0,5
user_3831,"silvester tegas membela fakta, sementara pihak lain cuma bermain narasi untuk menjelekkan jokowi.",2025-04-29 15:08:30+00:00,0,debat_tv_one,1,11,4714.233333333334,0.0,5
user_5515,berhentilah amien rais sudah tua bertobatlah,2025-04-29 12:43:45+00:00,0,debat_tv_one,1,2,4.8,0.0,5
user_9338,oalah mbah amin.... lebih baik momong cucu aja rakyat sudah tau,2025-04-29 11:55:22+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_9533,egak balance... egak balance... otak bapak kale sekarang egak balance... data kok d balas dengan onyom2 sih... uda keluarkan aja data kalian pak... suruh ntu si jokowi menunjukkannya... apa sih mutar sana sini.. alasan sana sini... pak roy mengkaji data... mana data kalian yg bilang benar... kaji donk data kalian... 😅😅😅,2025-04-29 11:13:03+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_46670,pengacara omon omon berapa dihayar sama mulyono pengara ini harus lapor balik sama om suryo dkk jangan mentang mentang anak kang oto hasibuan. biar ketahuan bohongnya kaya jokowie.,2025-04-29 09:17:53+00:00,1,debat_tv_one,1,1,0.0,0.0,5
user_44410,yang jadi pertanyaan kenapa bapak roy suryo dkk ini baru mempermasalahkan sekarang tentang ijazah asli atau palsu bapak jokowi? kenapa nggak mempermasalahkan ketika beliau sebelum menjabat presiden atau gubernur.,2025-04-29 08:09:10+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_2378,analisa roy suryo 100% benar ilmiah .....plus lakukan aja uji karbon .....beres sudah !!! ternyata palsu 👍👍👍,2025-04-29 04:45:57+00:00,1,debat_tv_one,1,1,0.0,0.0,5
user_40892,yg masuk logika roy suryo masalah ijazah spt bpk itu knapa dibuat kyk sakral skli andai saya suruh ambil sopir ngambil,2025-04-29 00:47:28+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_25445,"roy suryo yg lulusan s3 aja masih ngurusin ijasah . apa lagi lulusan yg dibawah s2 s1 sma smp sd ? woy kalean mending ngurusin hidup lu jangan pro jokowi , jangan pula pro roy, jangan rusak pikiran kalean karna entah bner atau nggak tu ijasah, tetep kita makan cari sendiri, nannggung sendiri.",2025-04-28 21:48:03+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_10528,"amin rais 3 kali minta di pilih jadi presiden medapat nilai nol, ahirnya jadi maksud fan tujuan amin sekarang cuma ngomel yg tidak adaanfaat nya bagi bangsa dan negara.",2025-04-28 18:59:07+00:00,0,debat_tv_one,1,2,15.25,0.0,5
user_14201,"amin rais jahat nya bukan di jadul aja contoh gusdur itu sebenarnya di dzolimi amin rais, amin rais jahat nyasampai aki2 ya bahkan umur udah ga layak di dunia tpi masih aja dzolim",2025-04-28 16:30:25+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_8667,ini suryo ini apa untungnya sih menghujat menghujat ijazah orang lain palsu atau tidak ada keuntungan atau tidak sih terus apa yang dituju sih memalukan sekali seorang pendidikan kayak dia ini,2025-04-28 15:10:40+00:00,0,debat_tv_one,1,4,21.716666666666665,0.0,5
user_17975,roe panci suryo ini ambisi utk menjatuhkan nama jokowi kt buktikan di pengadilan mana yg benar,2025-04-28 14:08:14+00:00,0,debat_tv_one,1,2,1.2333333333333334,0.0,5
user_10097,bang karni ilyas kenapa tidak mengangkat berita hasto yg di suruh ibu menyuap ketua kpu ya😅😅😅 ibu siapa ya yg berani nyuruh hasto apa jangan2 bang karni ilyas anak buah ibu juga😊,2025-04-28 13:42:01+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_9888,yg dukung ki joko panik nya luar biasa...,2025-04-28 08:02:40+00:00,0,debat_tv_one,1,2,16.95,0.0,5
user_24373,mbah amin rais kah itu?kok dia masih hidup ya?!,2025-04-28 04:20:33+00:00,1,debat_tv_one,1,1,0.0,0.0,5
user_21081,amin rais.. bejad,2025-04-28 02:45:34+00:00,0,debat_tv_one,1,4,8.55,0.0,5
user_22843,yang mau memastikan ijazah palsu atau aslinya justru kamu roy bukan masyarakat yang ingin membuktikan. jadi kamulah roy yang ingin membuktikan asli atau palsunya padahal kamu adalah seorang narapidana gitulah roy panci,2025-04-28 02:10:55+00:00,0,debat_tv_one,1,1,0.0,0.0,5
user_30218,kang kayu yg belajar propaganda..,2025-04-27 19:53:08+00:00,0,debat_tv_one,1,1,0.0,0.0,5
