author,text,published_at,like_count,source,total_sources,total_comments,screening_time_min,source_entropy,cluster
user_44204,"ada benar nya candaan silpester, jokowi anak siapa, gubran anak siapa , lurus ke atas yap mei wa itu siapa, supir aidit siapa menurut under cover",2025-06-01 05:29:23+00:00,0,debat_tv_one,1,2,53994.28333333333,0.0,8
user_13475,yang asli dari jokowi cuma bohongnya 🤣🤣🤣,2025-05-31 20:52:57+00:00,0,debat_tv_one,1,2,43174.433333333334,0.0,8
user_7170,yang bilang jokowi presiden terbaik itu hanya penjilat dan pendukung jokowi,2025-05-31 13:50:21+00:00,0,debat_tv_one,1,3,53224.76666666667,0.0,8
user_27958,ada yg lucu dari kejadian ini. kenapa baru sekarang di perdebatkan?? kenapa gak dari awal?? setelah lengser jadi presiden 2 periode sekarang di perdebatkan. mending pikirin nasib rakyat ini gimana. disini saya gak pro sana sini,2025-05-28 19:29:02+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_49810,"indonesian lawyers !!! jokowi was the trustee of ""uang sadakah almarhum seorang raja kepada keperluan umat islam indonesia dan pembangunan negara indonesia"" ... jokowi bikin jalan tol seluruh nkri, rumah-rumah rakyat miskin (bukan semua provinsi) dan build/repair infrastruktur di provinsi yang dia pilih sendiri... pembinaan ikn, kereta cepat dan xxxxxx tidak dibiaya sepenuhnya oleh pemerintah (gaji tunjangan rumah dinas dan segala belanja para pejabat, pns dan bunm di ikn diurus pemerintah)... ikn, kereta cepat dan xxxx diuruskan pembinaannya oleh foreign companies dan diberi hak tatakelola, kutip uang (tax charges, parking charges, maintenance, sewerage, gas etc) selama 150 tahun dan 50 tahun ... pemerintah kena bayar electricity charges and water charges di ikn... untuk withdraw uang sadakah yang disimpan di xxxx, jokowi perlu kasi bukti uang untuk apa... kegunaan uang itu musti dipersetujui oleh menteri kewangan, sohibul samaah dan xxxx... pastinya si maling bernama jokowi dan kuncunya gunakan pembinaan ikn dan kereta cepat sebagai alasan untuk ""swindle"".... ibu men kewangan berbohong mengatakan ekonomi indonesia meningkat pada first quarter dan second quarter tahun ini... jika sri w juga berbohong pada rakyat kayak jokowi, maka pastinya mereka berdua partner-in-crime... uang sadakah itu lebih daripada usd 500mil untuk setiap negara... negara penerima adalah.. bangladesh, indonesia dan malaysia",2025-05-28 03:00:12+00:00,2,debat_tv_one,1,1,0.0,0.0,8
user_25302,insya allah bpk jokowi selalu sehat,2025-05-27 10:26:59+00:00,0,debat_tv_one,1,2,2.4833333333333334,0.0,8
user_35911,"mencari dan membuktikan kesalahan jokowi atau pun prabowo akan begitu sulit. sehingga yang bisa dilakukan oleh pihak ""oposan"" adalah pembunuhan karakter dengan jalan menyebar fitnah. dan itu yang terjadi saat ini.",2025-05-26 17:21:09+00:00,0,debat_tv_one,2,2,33530.13333333333,0.6931471805599453,8
user_32851,nanti udah dua periode jadi presiden baru skrg kau koar-koar roy panci gak jelas???,2025-05-25 15:06:04+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_26891,saya. sejuta. persen. akan. dukung. suryi. yg. jelas. ijasazah. ugm. palsuu. hayo. pak. prabowo. bangkit. doooong,2025-05-25 13:44:53+00:00,0,debat_tv_one,1,5,43884.416666666664,0.0,8
user_2852,"jngn pernah melawan orng baik, bpk jokowi orng baik pasti selalu dilindungi tuhan, 58% rakyat indonesia cinta pak jokowi",2025-05-25 13:13:45+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_1792,"yang asli tidak ditunjukan jokowi berkemungkinkan ada juga , enggak ada .",2025-05-25 01:33:51+00:00,0,debat_tv_one,1,6,86.33333333333333,0.0,8
user_37477,"saya ingat kan,,jangan lah kalian menyentuh dan menyakiti keluarga bapak jokowi,,tanpa sebab atau hal ,,ingatt ,, demi allah ,,kami akan turun mencari kalian ,turun ke pulau jawa ,,ke tpt kalian tinggal dan ingat bagi org2 yg menyakiti bapak jokowi secara fisik,,ingat ,,,, salam dari kalimantan...",2025-05-24 23:50:28+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_8612,pin komentarku: pak jokowi tidak salah,2025-05-21 22:23:03+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_8991,jokowi langsung beli 😂😂😂,2025-05-21 19:14:33+00:00,0,debat_tv_one,2,3,26968.283333333333,0.6365141682948128,8
user_22271,si joko memang pembuat gaduh indonesia..harus cepat di tindak buang buang energi bangsa,2025-05-20 23:39:10+00:00,0,debat_tv_one,1,111,52668.53333333333,0.0,8
user_53883,"jkw berkuasa dg propagandanya, kebohongan 2 yg serius dan berkali-kali kali dikatakan akn jd kebenaran bg mrk yg mabuk dan gila hormat...benar yg dikatakan pak panda nababan dan pak selamat ginting, institusi sakral negara kepolisian dan ma tdk seberani korea selatan mengadili presidennya.",2025-05-20 22:19:25+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_14472,kuasa hukum jokowi saling serang .emang parselnya gdeeee,2025-05-20 17:42:07+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_27957,"yg bela jokowi mati2an karna jabatan, asuuuuuu",2025-05-18 22:09:21+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_5148,"binatang² ternak jokowi semakin terlihat idiotnya,,!!!",2025-05-18 15:25:21+00:00,0,debat_tv_one,2,5,35265.8,0.6730116670092565,8
user_11283,"kalau mau pak jokowi jujur yg keluar dari mulutnya pertama huruf p , tapi karma pak jokowi sudah berjalan tapi dan lupa beliu tidak menyadari",2025-05-18 14:29:50+00:00,0,debat_tv_one,2,2,721.7166666666667,0.6931471805599453,8
user_4989,jokowi memang pembohong,2025-05-18 03:18:02+00:00,0,debat_tv_one,1,3,19965.966666666667,0.0,8
user_16162,boong silfester bukan mendukung .p jokowi.,2025-05-16 07:39:36+00:00,0,debat_tv_one,1,2,13.85,0.0,8
user_39352,"tak masuk akal.harusnya masyarakat bisa berpikir secara logika.bahwa pk jokowi suda pernah beberapa kali menjabat ya gamungkin kalau ijasa pk jokowi palsu.cuma orang2 menimbulkan kebencian dan profokasi bikin gaduh aja ketidak suka,iri sama pk jokowi.",2025-05-16 00:22:30+00:00,0,debat_tv_one,1,2,7.666666666666667,0.0,8
user_4069,presiden. ke. 7gak.ferrrrrrrrrr😅😅😅😅😅😅,2025-05-15 23:18:02+00:00,0,debat_tv_one,1,3,4.5,0.0,8
user_28906,"*kebenaran itu datangnya dari allah swt* *jokowi sylvester dkk sehebat apapun kalian berencana & berusaha menghalangi allah swt kalian takkan mampu, kalian akan hancur & malu*",2025-05-15 13:15:53+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_23779,yg s7 jokowi d penjara kan ank menantu dan kroni nya,2025-05-15 09:21:38+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_24016,betul jokowi biar mereka pusing sendiri 😂,2025-05-15 06:08:23+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_45617,silfester penjilat jokowi..,2025-05-14 17:07:53+00:00,1,debat_tv_one,2,2,1436.9666666666667,0.6931471805599453,8
user_25580,anak muda itu apakah tdk malu kalau terbukti palsu tapi dia membela p.jokowi mati2an 😂,2025-05-14 14:42:22+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_41258,dibutuhkan naluri pengkhianat yang amat kuat utk terus mempertahankan kebohongan yg dipertanyakan jutaan orang. apa benar2 jokowi manusia berhati???,2025-05-13 23:36:01+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_52920,"jokowi ingat udah tua, insyaflah jgn bohong terus. ingat bentar lg mati.",2025-05-13 14:42:33+00:00,0,debat_tv_one,1,2,49.18333333333333,0.0,8
user_41199,"sudah jelas bhw jkw tercatat sbg presiden terkorup no.3 didunia, hingga kini msh berjuang buat anaknya gibran ditahun 29 yad.senang sekali bila melihat indonesia kisruh, semasa ditinggal dan ganti prabowo",2025-05-13 12:52:46+00:00,5,debat_tv_one,2,4,1486.0166666666667,0.6931471805599453,8
user_43605,"untuk para pembenci pak jokowi,, ayo semangat.... jangan menyerah,, pantang mundur.... selagi masih diberi umur,,, terus jelekin pak jokowi,, jangan insyaf... yaa walaupun yang kalian tuduhkan ke pak jokowi ga pernah terbuki, setidaknya kalian sudah mengukir prestasi...😂🤣😂🤣",2025-05-13 11:24:19+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_44450,"omongan pendukung dan penjilat jokowi sangat tidak masuk akal. kebohongan jokowi sangat tsm, putusan resmi hakim yg jadi peliaraan jokowi resmi inkrack tapi rekayasa politik kotor pembohong jokowi. tidak bisa diterima oleh rasa keadilan yg ada dimasyarakat indonesia yg waras.",2025-05-12 17:11:29+00:00,0,debat_tv_one,1,3,26076.3,0.0,8
user_30471,bapak siapa?? ingat pak.. bpk skrg itu kembali jd rakyat biasa.. !!!,2025-05-12 15:21:59+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_34788,"masalahnya dia mantan presiden,anak nya jga skrg menjabat jdi wapres,,klo ada kebohongan gimana donk nasib indonesia kedepan nya? mikir apa kiiirrrr....",2025-05-12 14:03:23+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_24576,apa jadinya dulu ya andaikan pdip itu termakan bujuk rayu si mulyono dan para ternaknya agar mengubah salah satu pasal di uud 1945 tentang jabatan presiden menjadi 3 periode. ini saja usia wapres berhasil dia ubah supaya anaknya bisa menjadi wakil presiden.,2025-05-11 21:26:03+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_31286,tidak mendukung pak jokowi. tp orang bayarannya. 😂😂😂😂,2025-05-11 18:47:16+00:00,0,debat_tv_one,1,1,0.0,0.0,8
user_49616,amin amin insaf sudah udah tua kau... stop memfitnah pk jokowi,2025-05-11 15:42:33+00:00,0,debat_tv_one,1,2,1.8833333333333333,0.0,8
