author,text,published_at,like_count,source,weekly_period,cluster
user_45143,"sudahlah pak joko, isrtirahatlah dgn tenang..",2025-04-24 01:07:01,17,debat_tv_one,2025-04-21,3
user_32474,"roy surya di lawan jls""beliau pakarnya...sehat selalu pa rs❤",2025-04-24 01:39:18,77,debat_tv_one,2025-04-21,3
user_2065,roy suryo keren cadas....,2025-04-24 01:44:31,1,debat_tv_one,2025-04-21,3
user_50606,roy suryo..bicara berdasar keilmuan...bukan asumsi..kayak para buzer,2025-04-24 01:44:35,0,debat_tv_one,2025-04-21,3
user_44383,andi sudah cocok utk jadi komisaris,2025-04-24 01:47:03,0,debat_tv_one,2025-04-21,3
user_18865,"41:08 roy ini pinter tapi gak bisa diskusi. kurang diplomatis. sering terbawa hanyut oleh lawan. maaf, kebanyakan cengengesan",2025-04-24 01:53:06,0,debat_tv_one,2025-04-21,3
user_46539,yg di cari roisurio ini ya coba kasih dia jabatan kira2 dia masih ngoceh apa tdk ya,2025-04-24 01:59:58,0,debat_tv_one,2025-04-21,3
user_51593,tetap semangat pak roy suryo maju terus demi kebenaran,2025-04-24 02:01:02,211,debat_tv_one,2025-04-21,3
user_54777,mantap bung roy suryo maju terus..,2025-04-24 02:04:53,81,debat_tv_one,2025-04-21,3
user_32844,man of the match utk acara kali ini adalah bg roy suryo..,2025-04-24 02:06:12,10,debat_tv_one,2025-04-21,3
user_50458,"itu sumber analisanya dari rismon sianipar, kok ga diundang pak karni??",2025-04-24 02:06:23,0,debat_tv_one,2025-04-21,3
user_22354,"kok ribet to pakde….sakjane aku sakake, tapi adil itu wajib ditegakkan pakdhe",2025-04-24 02:07:56,1,debat_tv_one,2025-04-21,3
user_18986,maju terus bang roy tegakan kebenaran smga allah swt slalu melindungi mu,2025-04-24 02:08:03,144,debat_tv_one,2025-04-21,3
user_21133,roy suryo kpn km tobat. kok suka buanget ngoreksi orang. apa hidup kamu selalu benar. ya alloh hati roy suryo kotor buanget,2025-04-24 02:08:35,0,debat_tv_one,2025-04-21,3
user_1992,mantab bg panda,2025-04-24 02:09:37,2,debat_tv_one,2025-04-21,3
user_54670,roy suryo pakar dengan kejujuran 🎉,2025-04-24 02:13:31,6,debat_tv_one,2025-04-21,3
user_27125,maling perabot ada terus,2025-04-24 02:15:00,0,debat_tv_one,2025-04-21,3
user_27942,bang karni kalau nara sumber nya roy suryo nampak ceria😅😅😅,2025-04-24 02:16:53,0,debat_tv_one,2025-04-21,3
user_37645,roy suryo punya jasa ap di negara ini...?jadi mentri or ga pecus kok..,2025-04-24 02:18:50,0,debat_tv_one,2025-04-21,3
user_1932,siap siap aj roy suryo baju shopee mnanti.😂,2025-04-24 02:19:23,0,debat_tv_one,2025-04-21,3
user_55371,roy suryo jgn lah buang2 energi debat dgn sarjana imitasi. muter2 biar keliatan pintar padahal ....😂,2025-04-24 02:19:53,0,debat_tv_one,2025-04-21,3
user_3479,roy suryo rakyat mendukung mu,2025-04-24 02:20:10,172,debat_tv_one,2025-04-21,3
user_24447,mulyana...kerja siang malam memeras keringat dan pikiran untuk memperkaya diri dan keluarga,2025-04-24 02:23:55,0,debat_tv_one,2025-04-21,3
user_19011,"kl atas bbrp polemik yg terjadi ini lord wi wok de tok not onli tok tu tok ini masih lolos, asli dewa bnr ni org, bakal mengukir sejarah bkakakakka 😂",2025-04-24 02:24:35,0,debat_tv_one,2025-04-21,3
user_643,nanti klo roy pake rompi kunding baru mulutnya diem,2025-04-24 02:25:23,0,debat_tv_one,2025-04-21,3
user_27778,"tetap semangat,,, ""semoga mas roy suryo selalu dalam lindungan allah"".",2025-04-24 02:25:36,77,debat_tv_one,2025-04-21,3
user_52455,"roy suryo mendikte analisa resmon.. tau apa dia, cuma tau mengulang omongan orang.",2025-04-24 02:27:54,0,debat_tv_one,2025-04-21,3
user_49975,maling lapori rumah yg di malingnya..njiirrrr,2025-04-24 02:28:05,0,debat_tv_one,2025-04-21,3
user_41539,mantaap gas terus !! tunjukan kebenaran walaupun pahit buat bang roy suryo dkk !! bang roy di emosiin keatawa aja lucu murah senyum,2025-04-24 02:28:53,11,debat_tv_one,2025-04-21,3
user_30957,"roy suryo kelassssss... wawasan luas, dingin dlm bicara santai dlm bersikap.. keren",2025-04-24 02:30:55,896,debat_tv_one,2025-04-21,3
user_54988,"maju mas roy,rakyat bersama kebenaran",2025-04-24 02:31:00,50,debat_tv_one,2025-04-21,3
user_41192,setuju dr.roy 😂,2025-04-24 02:31:34,2,debat_tv_one,2025-04-21,3
user_5112,saya sebagai masyarakat mendukung penuh roy suryo maju terus bang sampai menyala🧡🧡🧡💛💞💞🧡❤💗💗💗❤❤❤❤🧡🧡🧡🧡💛💞💞💞💛💞💞💞💕💞💓💗❤❤❤💓💓💓💓💞💞💞💛🧡🧡🧡🧡🧡🧡💛💛💛💞💓💓💓💛💋💋💋💞💓💗💓🧡🧡🧡🧡🧡🧡🧡💓💓💗💗,2025-04-24 02:32:06,0,debat_tv_one,2025-04-21,3
user_51103,"selamat utk roy suryo.. sebentar lagi naik jabatan dari ""bintang satu residivis"" ke ""bintang dua residivis"" 😂😂😂😂😂",2025-04-24 02:32:14,0,debat_tv_one,2025-04-21,3
user_35108,cukup panggil nama roy suryo. udah kejang2 itu cebong pendukung dan keluarga laknat ituwkwkwkwk. bahagianya hidup ini melihat mereka kejang2,2025-04-24 02:32:16,1,debat_tv_one,2025-04-21,3
user_35741,pa suryo dan cs2 nya kudoakan sehat panjang umur segera indonesia lepas dari setan,2025-04-24 02:33:09,178,debat_tv_one,2025-04-21,3
user_55747,pakar panci sedang berhalusinasi,2025-04-24 02:33:39,0,debat_tv_one,2025-04-21,3
user_43439,roy suryo❤smangat,2025-04-24 02:34:19,1,debat_tv_one,2025-04-21,3
user_17454,jangan takut mas roy.maju terus.,2025-04-24 02:34:42,214,debat_tv_one,2025-04-21,3
user_21202,si tua bangka kanji jg ky si roy sama,2025-04-24 02:34:46,0,debat_tv_one,2025-04-21,3
user_51103,analisa ilmiah roy yg sbg pakar telematika tnp licensi telah dipatahkan dgn mudah oleh youtuber vicky himbong.. narasi roy hny sebatas banyolan2 lucu utk ngeles.. 😂😂😂😂😂,2025-04-24 02:35:59,0,debat_tv_one,2025-04-21,3
user_30999,royyy panci panikk pintu penjaara terbuka lebarrr untuk melahap dewa pancii,2025-04-24 02:36:50,0,debat_tv_one,2025-04-21,3
user_44760,suryo sakit hati yg ada dendam,2025-04-24 02:38:06,0,debat_tv_one,2025-04-21,3
user_48350,siroy cengar cengir orang yg bikin gaduh,2025-04-24 02:39:13,0,debat_tv_one,2025-04-21,3
user_55835,"""saya kira kita sudah sabar 10 tahun"" by bang karni ilyas",2025-04-24 02:39:38,0,debat_tv_one,2025-04-21,3
user_38579,intinya wowo bungkam... nyesel milih wowo,2025-04-24 02:39:47,0,debat_tv_one,2025-04-21,3
user_53889,sudah lah mbah amin raes mas suruh dan kawan kawan sudahi cari panggong apa sih yg anda perbuat untuk rakyat dan kemajuan negara jangan sesat kan yg lain analisa petani,2025-04-24 02:39:57,0,debat_tv_one,2025-04-21,3
user_6332,"kami sangat bangga dengan ke 4 orang yang dilaporkan, teruslah maju mas roy, bang rismon, kang rizal dan mbak tifa ...... insyaallah kalian adalah pahlawan pembela kebenaran melawan si raja ngibul perusak bangsa dan negara indonesia yang kita cintai ......",2025-04-24 02:40:09,1292,debat_tv_one,2025-04-21,3
user_36221,😂 silvester mnyimak dgn khusyu pnjlsan roy suryo..,2025-04-24 02:40:11,0,debat_tv_one,2025-04-21,3
user_8768,roy roy..haduuuuuuuh,2025-04-24 02:40:37,0,debat_tv_one,2025-04-21,3
user_37796,tolong itu si manusia silver jangann di kasih panggung. saat nya kita dukung roy suryo,2025-04-24 02:41:28,1,debat_tv_one,2025-04-21,3
user_5112,saya sebagai masyarakat di seluruh indonesia sangat mendukung anda bang roy suryo maju terus bang❤❤❤❤❤rakyat di belakangmu❤❤❤❤❤❤❤❤,2025-04-24 02:44:54,0,debat_tv_one,2025-04-21,3
user_36761,asumsine roy tuwaekkkk. gorong pembuktian ngoceh ngalor ngidul,2025-04-24 02:44:57,0,debat_tv_one,2025-04-21,3
user_51369,tangkap roy suryo,2025-04-24 02:47:15,0,debat_tv_one,2025-04-21,3
user_19684,allah pasti akan tolong hamba nya yg tulus dan jujur aplgi memperjuangkan kepentingan masyarakat negara demi tegak nya keadilan memegang amanah sbgai pemimpin,2025-04-24 02:47:39,0,debat_tv_one,2025-04-21,3
user_37810,kalo gua jadi jesica mila malu gua punya suami penjilat kek anaknya si otto hasibuan 🤣🤣🤣,2025-04-24 02:48:15,2,debat_tv_one,2025-04-21,3
user_18572,pakar ijazah panci,2025-04-24 02:48:32,0,debat_tv_one,2025-04-21,3
user_39562,terima kasih bang suryo...maju terus ungkap kebenaran.. ❤❤,2025-04-24 02:48:45,616,debat_tv_one,2025-04-21,3
user_37067,karen roy suryo,2025-04-24 02:48:56,0,debat_tv_one,2025-04-21,3
user_52595,mantaf pak roy suryo,2025-04-24 02:49:03,0,debat_tv_one,2025-04-21,3
user_19404,"sie andi ini kalo ngomong selalu pake emosi,seakan""mengerti pdahal omongan nya cuma asumsi dia doang....😂😂😂😂",2025-04-24 02:50:28,0,debat_tv_one,2025-04-21,3
user_3176,mantap pak roy suryo👍,2025-04-24 02:50:41,185,debat_tv_one,2025-04-21,3
user_42125,sdh jgn banyak cincong roy suryo lbh tahu krn ahli nya jgn sok tahu lah mohon maaf 🙏🙏,2025-04-24 02:51:00,0,debat_tv_one,2025-04-21,3
user_643,mukanya suryo nahan takut,2025-04-24 02:51:41,0,debat_tv_one,2025-04-21,3
user_41231,"pk roy surya tdk pernah ada perkataan ujaran kebencian, setau sy dia ngomongnya sopan, nyebut pakdewi dg kata beliau, bicara dg fakta data dan bukti valid, secara sopan sy rakyat biasa mendukung org 2 yg berjuang membela kebenaran, di nkri dr penguasa zolim",2025-04-24 02:51:44,125,debat_tv_one,2025-04-21,3
user_19471,trus aja berkoar koar suryo..bentar lg bakal mingkem di penjara😂😂😂😂,2025-04-24 02:53:07,0,debat_tv_one,2025-04-21,3
user_56169,mulut roy panci hrs di kasih cabae.... knp kok jkw yg di cari izasah nya... kok gc smua di obok2... brani ke banyuwangi... tak jamen gc pulang ni kambeng suryo,2025-04-24 02:54:33,0,debat_tv_one,2025-04-21,3
user_52121,"andi dan silvester itu mirip gibran, sama-sama kosong, nggak ada isinya.. hanya modal ngotot...",2025-04-24 02:54:46,1,debat_tv_one,2025-04-21,3
user_6254,"roy suryo...kalo gini terlihat garang...coba berhadapan dengan aparat penegak hukum (aph), sdh seperti ayam sayur...semakin kau dongak mukamu, semakin nyungsep.",2025-04-24 02:54:54,0,debat_tv_one,2025-04-21,3
user_54582,roy panci dobol,2025-04-24 02:55:12,0,debat_tv_one,2025-04-21,3
user_19107,andi azwan pembelaannya bagus silahan hubungi koordinator untuk ambil jatah beras 1/2 kg.,2025-04-24 02:55:40,0,debat_tv_one,2025-04-21,3
user_37116,maju terus mas suryo bongkar ke licikan rezim fufufafa,2025-04-24 02:56:01,0,debat_tv_one,2025-04-21,3
user_53082,roy suryo juaraaaa....,2025-04-24 02:56:02,0,debat_tv_one,2025-04-21,3
user_19819,mantab bung roy,2025-04-24 02:56:03,0,debat_tv_one,2025-04-21,3
user_6501,wong cilik udeh jadi wong edan,2025-04-24 02:56:09,0,debat_tv_one,2025-04-21,3
user_47519,maju terus bang roy surya,2025-04-24 02:56:20,25,debat_tv_one,2025-04-21,3
user_44324,itukan menurut roy panci dan resmon tidak menurut ahli yg lain memangnya cuma mereka berdua ahli yg ada di indonesia,2025-04-24 02:56:35,0,debat_tv_one,2025-04-21,3
user_17319,mentri panci,2025-04-24 02:57:23,0,debat_tv_one,2025-04-21,3
user_36562,masyaallah hati kaya sutan batu gana itu roy s ketawa nya sombong bgt padahal yg dia bahas gak ada urgensinya,2025-04-24 02:57:35,0,debat_tv_one,2025-04-21,3
user_49526,entah kenapa ko saya muak banget ya meliat andi aswan dan silvester matutina.,2025-04-24 02:58:34,0,debat_tv_one,2025-04-21,3
user_52301,roy suryo dan rismon pejuang semoga istiqomah,2025-04-24 02:58:37,0,debat_tv_one,2025-04-21,3
user_41787,"suaminya milaaaa pulang g luuu, maen ajaa sama ank lu",2025-04-24 02:59:04,0,debat_tv_one,2025-04-21,3
user_37527,menteri gelar doktor tapi tidak tau teks lagu nasional : indonesia raya.,2025-04-24 02:59:11,0,debat_tv_one,2025-04-21,3
user_25032,majuu terus demi kebenaran pak roy...,2025-04-24 02:59:20,0,debat_tv_one,2025-04-21,3
user_36322,yang tidak pahampun jadi mengerti apa yang dijelaskan oleh bapak suryo tks pak atas pengetahuannya,2025-04-24 03:00:40,0,debat_tv_one,2025-04-21,3
user_55959,kasian anjir si roy cuman bisa menutupi segalanya dengan senyuman,2025-04-24 03:02:39,3,debat_tv_one,2025-04-21,3
user_27084,roy panci suryo...w aneh dgn analisis ente! apa yg ente analis..? izasah yg asli aja rnte blm lihat..jadi lembaran kertas apa yg ente periksa.,2025-04-24 03:02:47,0,debat_tv_one,2025-04-21,3
user_36562,roy s racunn virus fitnah😅,2025-04-24 03:02:49,1,debat_tv_one,2025-04-21,3
user_42125,bang roy s senyum2 krn memahami klo yg mendukung muka nya gak ada senyum2. kihatan tegang krn bang selamat ginting pakar ahli politik 🙏🙏,2025-04-24 03:03:15,0,debat_tv_one,2025-04-21,3
user_35741,aaammmiiiiinnn gusti mugia segere indonesia aman dari gangguan setan,2025-04-24 03:03:21,0,debat_tv_one,2025-04-21,3
user_42150,bravo mas roy suryo dan team . . maju terusss...,2025-04-24 03:04:50,695,debat_tv_one,2025-04-21,3
user_49048,"maju terus mas roy suryo,suarakan kebenaran,smoga gusti allah melindungi anda,dari kejahatan jokowi dan antek2nya,amin!",2025-04-24 03:04:59,0,debat_tv_one,2025-04-21,3
user_34607,semngat p roy...kebenaran akn terungkap.💪👍,2025-04-24 03:07:02,1,debat_tv_one,2025-04-21,3
user_27021,mantap bapak roy suryo,2025-04-24 03:07:09,1,debat_tv_one,2025-04-21,3
user_49797,lihat raine roy kayak slllt panci,2025-04-24 03:07:36,1,debat_tv_one,2025-04-21,3
user_33368,panci panci😂😂,2025-04-24 03:08:39,0,debat_tv_one,2025-04-21,3
user_37367,wouw mantap opung panda pnjelasannya.,2025-04-24 03:09:28,0,debat_tv_one,2025-04-21,3
user_55274,sehat2 trs bang suryo,2025-04-24 03:10:00,2,debat_tv_one,2025-04-21,3
user_42035,"semoga mas roy sht selalu dan selalu ada dlm lindungan allah swt,amiin",2025-04-24 03:10:04,26,debat_tv_one,2025-04-21,3
user_40010,bang suryo is the best.,2025-04-24 03:11:08,36,debat_tv_one,2025-04-21,3
user_29582,mantap oppung panda ...,2025-04-24 03:11:14,0,debat_tv_one,2025-04-21,3
user_22927,panci kosong nyaring bunyinya.,2025-04-24 03:12:19,0,debat_tv_one,2025-04-21,3
user_49919,bang karni pak kasmujo harusnya d hadirkan tuh,2025-04-24 03:12:21,0,debat_tv_one,2025-04-21,3
user_54248,maju terus bang roy..... buat makin terlihat bodoh terus jubir projo ini!!!,2025-04-24 03:12:40,0,debat_tv_one,2025-04-21,3
user_23932,"fihak tulang bilang, jawabnya kedodoran. tapi pejuang seperti roy surya, argumentasi nya cemerlang. selamat berjuang,.. hai para pejuang..",2025-04-24 03:13:53,0,debat_tv_one,2025-04-21,3
user_16102,maju terus pak roy,2025-04-24 03:14:03,0,debat_tv_one,2025-04-21,3
user_10439,jelas masok lokap roy suryo,2025-04-24 03:14:22,0,debat_tv_one,2025-04-21,3
user_9353,"roy panci,kalo ga kaya gini ya ga makan",2025-04-24 03:14:28,0,debat_tv_one,2025-04-21,3
user_14006,keren jawaban pk.roy manusia tidk bisa menilai 100 %.,2025-04-24 03:14:56,0,debat_tv_one,2025-04-21,3
user_42029,sehat terusas roy..de tifa..dkk..,2025-04-24 03:15:25,0,debat_tv_one,2025-04-21,3
user_9353,"roy panci senyuman panik,yg mau masuk penjara😂😂😂😂",2025-04-24 03:15:32,0,debat_tv_one,2025-04-21,3
user_24043,roy s uryo itu ngibul yg hadir di tv kok percaya aja,2025-04-24 03:16:26,0,debat_tv_one,2025-04-21,3
user_10739,suryo the best,2025-04-24 03:16:41,0,debat_tv_one,2025-04-21,3
user_29516,"gk yakin sama roy,,panci aja di ambil..😂",2025-04-24 03:17:08,0,debat_tv_one,2025-04-21,3
user_40209,"sepanjang acara, senyuman mas roy suryo, sangaaaatttt legittt 😂😂😂 maniss sekali rasanya walau sedang di laporkan. semangat mas rs 👊🏽 maju troooossss",2025-04-24 03:17:29,120,debat_tv_one,2025-04-21,3
user_39043,roy suryo manusia tak ada guna kok,2025-04-24 03:17:30,0,debat_tv_one,2025-04-21,3
user_37431,terlihat wajah selvester senang saat roy suryo dirinya telah dilaporkan,2025-04-24 03:19:55,0,debat_tv_one,2025-04-21,3
user_35013,kita dukung pak rismon & pak roy surio yg berpihak pada kebenaran,2025-04-24 03:20:02,0,debat_tv_one,2025-04-21,3
user_33618,panci balikin oiii 🤣,2025-04-24 03:20:05,0,debat_tv_one,2025-04-21,3
user_28226,semangat pak roy suryo,2025-04-24 03:20:13,0,debat_tv_one,2025-04-21,3
user_42854,"sy bangga dgn dr. roy suryo,dr.rismon, pak rizal fadillah,dan dokter tifa semoga sehat dan panjang umur kami rakyat mendukung dan mendoakan",2025-04-24 03:20:16,1605,debat_tv_one,2025-04-21,3
user_51354,maling teriak maling😂😂😂😂,2025-04-24 03:20:25,0,debat_tv_one,2025-04-21,3
user_8460,"jangan takut roy""panci"" suryo nanti di hotel prodeo banyak kadrun2 pendukungmu besuk bawa makanan buatmu dan disana nanti sel tahanan seperti kamar hotel lumayan gratis.",2025-04-24 03:21:10,0,debat_tv_one,2025-04-21,3
user_16559,jgn takut bang roy suryo anda brsama masy,2025-04-24 03:21:43,0,debat_tv_one,2025-04-21,3
user_11143,"maju terus, bang roy suryo",2025-04-24 03:23:08,0,debat_tv_one,2025-04-21,3
user_31277,"roy si panci,😂😂😂😂😂,taruhan potong tangan yuk ,kalo suryo menang dipengadilan",2025-04-24 03:24:30,0,debat_tv_one,2025-04-21,3
user_21111,"roy suryo kurang menggigit, seharusnya rismon sianipar jelas tegas.",2025-04-24 03:25:14,0,debat_tv_one,2025-04-21,3
user_21424,jangan dibanta mas roy orang ini jelas bela junjungannya,2025-04-24 03:25:49,0,debat_tv_one,2025-04-21,3
user_42035,"emang mas roy fakar nya telematika,sngt terang benderang penjelasan nya,sht selalu mas roy",2025-04-24 03:25:55,0,debat_tv_one,2025-04-21,3
user_56235,"mantap bang suryo penjelasannya..jelas , tegas, lugas...semangant bang suryo.",2025-04-24 03:26:23,0,debat_tv_one,2025-04-21,3
user_7185,ya karna raimu ra dwr ijasaaah suuuuu raja tipuuuu raimu,2025-04-24 03:26:42,0,debat_tv_one,2025-04-21,3
user_23003,kalo saya dukung roy suryo saya rakyat dukung roy suryo,2025-04-24 03:27:08,0,debat_tv_one,2025-04-21,3
user_8563,kok rismonnya ga diundang. roy suryo kurang jago debatnya.,2025-04-24 03:27:17,0,debat_tv_one,2025-04-21,3
