author,text,published_at,like_count,source,weekly_period,cluster
user_21419,"masih aja, org sudah ganti juga presidennya, bahas yg lebih penting kek.",2025-04-24 01:05:48,1,debat_tv_one,2025-04-21,5
user_25246,prabowo presidenku❤,2025-04-24 01:06:23,0,debat_tv_one,2025-04-21,5
user_10279,tetep ini ksalahan pdip bikin blunder mmlih calon pemimpin skelas mulyono😂....love pdip..pramdoelll 2029 for president😍🥰🤩,2025-04-24 01:10:57,2,debat_tv_one,2025-04-21,5
user_34697,"blm dimulai pengadilan,sudah byk yg katanya relawan jokowi,melaporkan pihak2 yang menuduh ijazah palsu jokowi...",2025-04-24 01:12:26,0,debat_tv_one,2025-04-21,5
user_26865,jokowi pembohong sejati,2025-04-24 01:12:36,0,debat_tv_one,2025-04-21,5
user_40439,"banyak yan g lebih b aik dibicarakan dari ijazah jokowi ,",2025-04-24 01:15:28,1,debat_tv_one,2025-04-21,5
user_41050,mau dengar suar pdip tentang ijaah palsu,2025-04-24 01:19:38,0,debat_tv_one,2025-04-21,5
user_52513,penjabaran sangat detail sungguh tak terbantahkan sekalipun beribu cara di sanggah jokowi beserta armada pengacaranya. pertanyaannya apakah di dalam sidang nanti hakim obyektif atau tidak notabene jujur tanpa disogok sekian milyar oleh mulyono.ingatlah manusia licik satu ini akan melakukan bermacam.cara untuk menyelamatkan dirinya kita lihat episode berikutnya kalau tidak juga ada putusan adil mari kita bersatu untuk membela digaris depan untuk menghukum jokowi. suara rakyat waras bersatulah...mana suaraaaanyaaaaa yuhuuuuu🎉🎉🎉🎉🎉,2025-04-24 01:22:33,23,debat_tv_one,2025-04-21,5
user_51911,"kalau dilihat foto ijasahnya emang palsu fotonya bukan muka jokowi tapi hakimnya sudah dikendalikan pemerintah ,orang bodohpun tahu ijasah itu palsu",2025-04-24 01:22:40,0,debat_tv_one,2025-04-21,5
user_39628,"kuncinya ya ada di jokowi... tinggal tunjukkan ijazahnya pd yg meragukan biar diteliti asli apa palsu...udah selesai. tapi jokowi gkmau begitu, ya berarti ijazah dia mmg palsu... sekelas ugm saja bs berbohong buat menutupi bobroknya jokowi...parah..!!",2025-04-24 01:23:16,0,debat_tv_one,2025-04-21,5
user_49002,ingat pa jokowi rakyatbs kau bohongi dan kau tipu ingat kau tak akan bs membohongi allah ingat itu jokowi,2025-04-24 01:23:19,0,debat_tv_one,2025-04-21,5
user_7484,kalu benar ijazah nya jokowi asli apa kata roy suryo dia dgn lantang nya siap untuk di tuntut.nah pengacara nya jokowi buat apa susah2 tingal buktikan aja ijazah nya jokowi.,2025-04-24 01:23:49,0,debat_tv_one,2025-04-21,5
user_52622,rakyat tak percaya sama jokowi ....pembohong besar jokowi hanya penjilat yg percaya,2025-04-24 01:25:57,0,debat_tv_one,2025-04-21,5
user_55406,"pengacara pak jokowi mata duitan membela yang salah,advokat ko dijadikan alat pembela kesalahan",2025-04-24 01:28:08,22,debat_tv_one,2025-04-21,5
