author,text,published_at,like_count,source,weekly_period,cluster
user_49724,mohon pemerintah dan hakim..kalo terbukti asli tolong di penjarakan roy suryo dan semua yg memfitnah mantan🔥🔥 presiden jokowii..🔥🔥,2025-04-24 01:10:03,0,debat_tv_one,2025-04-21,1
user_7889,"akhir hayat mu penuh tuntutan,saat ny makar allah berjalan",2025-04-24 01:13:21,21,debat_tv_one,2025-04-21,1
user_24355,kalo gak palsu di tunjukin dong mul....,2025-04-24 01:17:48,5,debat_tv_one,2025-04-21,1
user_56025,"karna terlalu banyak berbohong makanya kapok percaya kata"" mulyono si raja nipu negoro😅😅",2025-04-24 01:21:43,2,debat_tv_one,2025-04-21,1
user_48317,"muak melihat roy suryo, macam apa saja gitukan.. yang bilangnya itu palsu bisa saja buatannya sendiri. yakin ni orang karena gak kebagian tempat saja tadinya, jadinya meraju ke jokowi.",2025-04-24 01:22:53,2,debat_tv_one,2025-04-21,1
user_48668,mulyono menyerah aj..,2025-04-24 01:29:27,0,debat_tv_one,2025-04-21,1
user_48668,ternak mulyono ngomong nya belepotan,2025-04-24 01:32:25,0,debat_tv_one,2025-04-21,1
user_26450,😂😂😂 ternak mulyono cara memberikan statement tegang dan kata kata nya tidak beraturan 😂,2025-04-24 01:36:30,2,debat_tv_one,2025-04-21,1
user_41730,hidup mulyono 🎉🎉😂😂😂,2025-04-24 01:43:34,1,debat_tv_one,2025-04-21,1
user_48807,dasar plangak plongok si jokodok ni..,2025-04-24 01:46:27,0,debat_tv_one,2025-04-21,1
user_8786,iyalah bilang remeh temeh kcuali klu kapolri nya bukan konco nya mulyono (geng solo) bda itu ucapan nya 😅,2025-04-24 01:52:13,3,debat_tv_one,2025-04-21,1
user_25463,klupun mulyono palsu emng ada yng brni proses,2025-04-24 01:54:18,0,debat_tv_one,2025-04-21,1
user_42125,gak simpati lihat kuasa hukum nya mulyono,2025-04-24 02:02:12,0,debat_tv_one,2025-04-21,1
user_36908,"mk ajaa bisa di acak2 sama si mulyono, apalagi cuman ugm.!!?? rekam jejak mulyono, sudah jelas, tukang ngibulllll. se nkri kena dikibulin, sampe 2 periode, emang ahli ngibulllll dan ahli sandiwara, si mulyono.!!?",2025-04-24 02:05:11,0,debat_tv_one,2025-04-21,1
user_55531,gmn mau jalan hukumnya bung panda..? kalau seluruh sistem sudah diracuni dengan menempatkan orang2 rakus & serakah yg loyal kepada raja tipu karena bagi hasil..??? 😮,2025-04-24 02:06:40,0,debat_tv_one,2025-04-21,1
user_27926,saya bukan pendukung jokowi tetapi dlm hal ini adalah hoak karena kebencian kpd pak jokowi. semoga tye menghukum cecunguk2 ini.,2025-04-24 02:11:46,0,debat_tv_one,2025-04-21,1
user_48659,ternak mulyono cengar cengir mendengarkan paparan roy,2025-04-24 02:12:36,0,debat_tv_one,2025-04-21,1
