author,text,published_at,like_count,source,weekly_period,cluster
user_56706,yang di tunggu-tunggu...,2025-04-24 01:06:02,2,debat_tv_one,2025-04-21,2
user_34083,silfester orng tlol .modal otot doang .manusia penjilat silit mulyono,2025-04-24 01:07:14,0,debat_tv_one,2025-04-21,2
user_10926,barang palsu kok ditunjukkan hhhhhhhhh,2025-04-24 01:23:24,2,debat_tv_one,2025-04-21,2
user_7956,"bangkai di simpan rapat"" dengan rapih,..... tetap saja bangke...😁",2025-04-24 01:24:08,0,debat_tv_one,2025-04-21,2
user_35274,memalukan.,2025-04-24 01:27:49,0,debat_tv_one,2025-04-21,2
user_47526,gaspool bang rs😅😅😅,2025-04-24 01:32:21,10,debat_tv_one,2025-04-21,2
user_56727,bongkar² pak roooy...lanjutkaannn..bongkarrrrr,2025-04-24 01:33:17,197,debat_tv_one,2025-04-21,2
user_37663,𝙎𝙤 𝙥𝙖𝙡𝙞𝙣𝙜 𝙗𝙚𝙣𝙖𝙧 𝙠𝙖𝙪 𝙨𝙞𝙡𝙫𝙚𝙨𝙩𝙚𝙧 𝙠𝙖𝙪 𝙥𝙪𝙣 𝙜𝙖 𝙖𝙙𝙖 𝙚𝙩𝙞𝙠𝙖,2025-04-24 01:37:07,2,debat_tv_one,2025-04-21,2
user_37885,"2ekor penjilat molyono bisik,bisik",2025-04-24 01:37:46,0,debat_tv_one,2025-04-21,2
user_37663,"𝙊𝙞 𝙨𝙞𝙡𝙫𝙚𝙨𝙩𝙚𝙧 𝙨𝙖𝙮𝙖 𝙧𝙖𝙠𝙮𝙖𝙩 𝙜𝙖 𝙢𝙚𝙧𝙖𝙨𝙖 𝙙𝙞 𝙗𝙤𝙝𝙤𝙣𝙜𝙞,,𝙠𝙖𝙪 𝙮𝙜 𝙙𝙞 𝙗𝙤𝙝𝙤𝙣𝙜𝙞 𝙨 𝙟𝙤𝙠𝙤𝙬𝙞",2025-04-24 01:44:53,0,debat_tv_one,2025-04-21,2
user_37663,"𝙈𝙖𝙠𝙖𝙣𝙮𝙖 𝙠𝙖𝙪 𝙨𝙞𝙡𝙫𝙚𝙨𝙩𝙚𝙧 𝙙𝙚𝙨𝙖𝙠 𝙡𝙖𝙝 𝙨 𝙟𝙤𝙠𝙤𝙬𝙞 𝙩𝙚𝙧𝙪𝙨 𝙩𝙚𝙧𝙖𝙣𝙜,,,",2025-04-24 01:45:41,0,debat_tv_one,2025-04-21,2
user_10926,si plester plonga plongo bisanya marah marah hhhhhhhh,2025-04-24 01:46:15,64,debat_tv_one,2025-04-21,2
