author,text,published_at,like_count,cluster
debat_tv_one_user_16,parah roy suryo tangkap aja,2025-05-31T19:58:27Z,0,2
debat_tv_one_user_23,bravo roy suryo dkk kebenaran menang,2025-05-31T09:00:47Z,1,2
debat_tv_one_user_28,penjelasan roy suryo objektif sistematis terukur gmn,2025-05-31T03:55:25Z,0,2
debat_tv_one_user_34,roy suryo udah gila bicara cumak muter muter,2025-05-31T00:31:08Z,0,2
debat_tv_one_user_42,sakit hati habis penjara roy suryono,2025-05-29T18:52:49Z,0,2
debat_tv_one_user_23,maju roy suryo dkk,2025-05-29T15:54:41Z,0,2
debat_tv_one_user_23,maju roy suryo dkk,2025-05-29T15:54:26Z,0,2
debat_tv_one_user_23,maju roy suryo dkk,2025-05-29T15:54:11Z,0,2
debat_tv_one_user_23,maju roy suryi dkk,2025-05-29T15:53:55Z,0,2
debat_tv_one_user_23,bravo roy suryo dkk,2025-05-29T15:53:40Z,0,2
debat_tv_one_user_23,bravo roy suryo dkk,2025-05-29T15:53:25Z,0,2
debat_tv_one_user_23,bravo roy suryo dkk,2025-05-29T15:52:55Z,0,2
debat_tv_one_user_44,roy suryo lalat kepala ngomong ngomong waras yg edan,2025-05-29T15:20:47Z,0,2
debat_tv_one_user_50,roy cs udh jd pengikut dajjal,2025-05-29T07:02:31Z,0,2
debat_tv_one_user_59,roy u gila,2025-05-28T16:48:03Z,0,2
debat_tv_one_user_63,maju bang roy u membuktikan kebenaran tantangan,2025-05-28T15:17:58Z,1,2
debat_tv_one_user_23,bravo roy suryo rismon dkk,2025-05-28T03:20:25Z,0,2
debat_tv_one_user_80,mas roy ahlinya,2025-05-27T15:26:00Z,0,2
debat_tv_one_user_83,roy suryo kawan sebentar nangis jeruji besi,2025-05-27T14:19:45Z,0,2
debat_tv_one_user_23,maju roy suryo dkk,2025-05-27T02:52:06Z,1,2
debat_tv_one_user_120,roy suryo pasien sakit jiwa ga ketawa ketiwi,2025-05-26T01:25:01Z,1,2
debat_tv_one_user_123,percaya roy suryo cs,2025-05-25T18:46:58Z,0,2
debat_tv_one_user_124,bahaya nih roy suryo pembohong bahaya pki,2025-05-25T18:37:09Z,1,2
debat_tv_one_user_23,bravo roy suryo dkk,2025-05-25T14:00:15Z,0,2
debat_tv_one_user_140,maju trus roy,2025-05-25T12:24:33Z,1,2
debat_tv_one_user_23,bravo roy suryo dkk,2025-05-25T09:17:17Z,0,2
debat_tv_one_user_23,bravo roy suryo dkk,2025-05-24T23:09:10Z,0,2
debat_tv_one_user_23,bravo roy suryo dkk,2025-05-24T18:07:35Z,1,2
debat_tv_one_user_157,sylvester asbun roy suryo ahli aiti tau asli palsu,2025-05-24T17:25:15Z,0,2
debat_tv_one_user_166,roy suryo pingin nya bnar,2025-05-24T15:16:50Z,0,2
debat_tv_one_user_172,masuk bui bang roy,2025-05-24T11:25:39Z,0,2
debat_tv_one_user_177,ugm malu ngajari roy suryo,2025-05-24T08:40:20Z,0,2
debat_tv_one_user_180,megang micnya roy suryo salah kayak hello kitty,2025-05-24T04:55:17Z,0,2
debat_tv_one_user_180,orang gila yg percaya roy suryo dkk,2025-05-24T04:47:21Z,0,2
debat_tv_one_user_183,hei roy suryo bikin malu agama islam aja pake bilang insyaallah ajar parah roy suryo masuk penjara,2025-05-23T23:21:04Z,0,2
debat_tv_one_user_183,roy suryo liat dipersidangan insyaallah dipenjara roy suryo masyarakat indonesia kebenaran kebenaran berpihak ok roy suryo,2025-05-23T22:39:52Z,0,2
debat_tv_one_user_186,muak dgn pernyataan ocehan roy suryo,2025-05-23T20:10:25Z,0,2
debat_tv_one_user_23,bravi roy suryo dkk,2025-05-23T00:21:53Z,0,2
debat_tv_one_user_209,periksa kejiwaan roy suryo cs,2025-05-22T16:06:39Z,1,2
debat_tv_one_user_23,bravo roy suryo dkk,2025-05-22T10:31:29Z,0,2
debat_tv_one_user_23,bravo roy suryo dkk,2025-05-22T10:31:05Z,0,2
debat_tv_one_user_223,maju trus mas roy lawan kebohongan,2025-05-22T05:40:36Z,0,2
debat_tv_one_user_227,orang awam percaya roy suryo rismon dr tifa ijasah jakowi palsu,2025-05-22T03:18:14Z,0,2
debat_tv_one_user_231,waras mas roy suryo cs yg gemblung alias senteng kentir yg berlawanan mas roy suryo cs,2025-05-22T01:02:00Z,0,2
debat_tv_one_user_232,ndelok wajahe roy suryo kudu ngantemi rasane,2025-05-22T00:06:41Z,0,2
debat_tv_one_user_238,suryo mantap,2025-05-21T19:24:44Z,1,2
debat_tv_one_user_241,otak roy suryo yg palsu,2025-05-21T17:32:05Z,0,2
debat_tv_one_user_245,dr roy pintar cerdas jujur,2025-05-21T16:05:26Z,1,2
debat_tv_one_user_256,semangat bang roy,2025-05-21T09:30:00Z,0,2
debat_tv_one_user_263,muka roy suryo abunawas basarr,2025-05-20T19:45:08Z,0,2
debat_tv_one_user_23,bravo om roy suryo dkk,2025-05-20T11:04:43Z,0,2
debat_tv_one_user_285,roi suryo cari panggung bacotnya,2025-05-20T08:12:05Z,0,2
debat_tv_one_user_23,bravo om roy suryo dkk,2025-05-20T01:43:01Z,0,2
