author,text,published_at,like_count,cluster
debat_tv_one_user_35,wuiihhhh dewa panci pancinya colongan salut gw bener ahlinya bidang pokok nya orang salah maha gaya nya bener dewa panci tukang garong panci panci negara piula yg garong eh roy dewa panci kesetab biji yg lo gak oulangin gaya lo pangkat dewapanci sayang memalukan menjijikan sebar fitnah kelakuan gerombolan gruduk lo persis kayak genjer genjer gaya,2025-05-30T21:04:14Z,0,9
debat_tv_one_user_115,pintar roy panci ya ap,2025-05-26T05:46:20Z,0,9
debat_tv_one_user_181,panci panci,2025-05-24T04:16:02Z,0,9
debat_tv_one_user_192,masarakat suryo panci,2025-05-23T12:19:04Z,0,9
debat_tv_one_user_243,korupsi panci gmana,2025-05-21T16:47:24Z,0,9
debat_tv_one_user_259,roy panci emang gacor ngomong nya kayak lc,2025-05-21T00:00:56Z,0,9
debat_tv_one_user_266,otak busuk bernanah yaaaa susah si panci,2025-05-20T17:48:51Z,0,9
debat_tv_one_user_299,suryo kembalikan panci negara,2025-05-19T13:34:40Z,0,9
debat_tv_one_user_379,si roy pakar panci lucuuuu,2025-05-15T14:01:07Z,0,9
debat_tv_one_user_451,roy panci stress,2025-05-12T14:35:32Z,0,9
debat_tv_one_user_452,roy suryo panci gilaaaaa,2025-05-12T14:26:20Z,0,9
debat_tv_one_user_477,roy panci kali nyungsep bui,2025-05-11T15:43:38Z,0,9
debat_tv_one_user_483,si panci rs masuk penjara,2025-05-11T14:30:58Z,0,9
debat_tv_one_user_549,si maling panci mrenges melulu kelainan jiwa,2025-05-10T00:49:11Z,0,9
debat_tv_one_user_556,karni ilyas ngundang odgj dewa panci,2025-05-09T19:04:43Z,0,9
debat_tv_one_user_616,ko roy panci kya org gila ta ngeyelan,2025-05-08T14:35:07Z,0,9
debat_tv_one_user_1150,pencuri panci buk omong baju sophie,2025-05-06T16:34:57Z,0,9
debat_tv_one_user_1169,roy panci lagu indinrsia raya aja ngak ko bilang pakar pakar hoax,2025-05-06T12:47:59Z,0,9
debat_tv_one_user_1169,roy panci ngeyel kebodohanya,2025-05-06T12:44:57Z,0,9
debat_tv_one_user_1227,jurusan panci,2025-05-05T17:38:20Z,0,9
debat_tv_one_user_1150,pencuri panci sakitnya ubun roy markun,2025-05-03T17:37:18Z,0,9
debat_tv_one_user_1492,panci panci emng manusia sempurna contoh nya kmu aja mencuri panci,2025-05-03T00:44:15Z,0,9
debat_tv_one_user_1514,tukang panci ga,2025-05-02T19:43:06Z,0,9
debat_tv_one_user_1538,penjara mu roy panci tifa rismon dkk,2025-05-02T16:53:04Z,0,9
debat_tv_one_user_1551,maling panci,2025-05-02T15:32:05Z,0,9
debat_tv_one_user_1558,roy koplak mulut panci,2025-05-02T15:14:49Z,0,9
debat_tv_one_user_1635,gimana percaya roy suryo aja maling panci koruptor keilmuwan nya bermanfaat jujur bijak orang gunung,2025-05-02T01:50:15Z,0,9
debat_tv_one_user_1811,roy panci cs dikarungi masuk jebakan batman masuk kandang kau,2025-05-01T02:02:29Z,1,9
debat_tv_one_user_1812,el panci masuk penjara nih,2025-05-01T01:45:50Z,0,9
debat_tv_one_user_1877,panci sakit ht krna dipecatt,2025-04-30T16:53:25Z,0,9
debat_tv_one_user_1893,diem si roy panci berhadapan dng silvester si roy panci fi penjara,2025-04-30T16:05:20Z,0,9
debat_tv_one_user_1982,roy panci dibawa pengadilan biarkan roy panci bolong berkeliaran dinkri,2025-04-30T09:50:05Z,0,9
debat_tv_one_user_1995,si panci pakar telematika meragukan ngeliat ijasahnya si panci pakar telematika,2025-04-30T07:58:37Z,0,9
debat_tv_one_user_2078,panci panggung,2025-04-29T16:52:35Z,0,9
debat_tv_one_user_2127,gakk sabarrrr si panci masuk penjara tunggu,2025-04-29T15:23:44Z,0,9
debat_tv_one_user_2380,panci kasihan,2025-04-28T14:58:03Z,0,9
