author,text,published_at,like_count,cluster
debat_tv_one_user_128,masyarakat yg bodoh dibodoh bodohi karna ijazah,2025-05-25T16:25:07Z,0,8
debat_tv_one_user_149,masyarakat memangsudah muak mbah amin kroni kronimu gaduh masyarakat,2025-05-25T00:03:19Z,0,8
debat_tv_one_user_808,heboh banget tuh masyarakat ngomongin stress banget deh,2025-05-08T09:28:52Z,0,8
debat_tv_one_user_1063,amin masyarakat muak dgn sikapmu,2025-05-08T03:00:55Z,0,8
debat_tv_one_user_1230,berhenti berkoar roy masyarakat bingung,2025-05-05T16:58:01Z,0,8
debat_tv_one_user_1230,roy suryo la berhenti la membahas berpikir masyarakat indonesia sejahtera,2025-05-05T16:53:35Z,0,8
debat_tv_one_user_1564,yah klw mw pejabat mesti kasih liat sja ijazah masyarakat menilai pejabat yg dipilih,2025-05-02T14:38:08Z,1,8
debat_tv_one_user_1600,masyarakat yg bayar pajak,2025-05-02T09:29:44Z,0,8
debat_tv_one_user_1749,gila gk da kewajiban eehh jokowi lo pnya kewajiban unyuk menunjukan k masyarakat lo pilih rakyat klo egois seprti masyarakat menilai lo rusak indonesia,2025-05-01T11:55:02Z,0,8
debat_tv_one_user_1916,kalo tdk ijasah masyarakat gempur langsung rumah jkw,2025-04-30T15:15:27Z,0,8
debat_tv_one_user_2397,membuktikan biar masyarakat salah salah,2025-04-28T14:10:13Z,0,8
debat_tv_one_user_2520,segelintir masyarakat yg pro mayoritas tdk mendukung pembuat onar kelompok,2025-04-28T05:27:46Z,1,8
debat_tv_one_user_2828,km jual masyarakat masyarakat tdk permasalahan ijazah jokowi klo km akibat sansi km kenakan kepentingan masyarakat yg km terima,2025-04-27T14:47:55Z,0,8
debat_tv_one_user_2892,masyarakat menunggu hasil persidangan,2025-04-27T13:46:04Z,0,8
debat_tv_one_user_3114,masyarakat yg yg dibodohi,2025-04-27T07:32:59Z,0,8
debat_tv_one_user_3235,s sma pandangan pande nababan fokus pd penanganan nasional yg dampak masyarakat negara spt korupsi kondisi perekonomian phk inflasi dll bkn recehan gtu yg ga berdampak langsung kehidupan masyarakat bangsa,2025-04-27T04:14:31Z,0,8
debat_tv_one_user_3220,pejabat publik wajib jujur identitas yg ditunjukan masyarakat persoalkan publik,2025-04-27T04:06:03Z,6,8
debat_tv_one_user_3559,mas roy pingin tenar untungan masyarakat indonesia adaaaaa,2025-04-26T17:39:32Z,0,8
debat_tv_one_user_3637,masalh ni dah tp g kelar simple jokowi tinggal tunjukin masyarakat,2025-04-26T16:23:21Z,0,8
debat_tv_one_user_3720,biar ngga pitnah tunyjukin biar masyarakat ngga meragukan,2025-04-26T15:27:46Z,0,8
debat_tv_one_user_3822,silvester mestinya paham psykologi masyarakat jokowi presiden yg pemimpn salah roy,2025-04-26T14:26:06Z,0,8
debat_tv_one_user_3976,masyarakat resah jgn bawa² masyarakat resah yg kepentingan pribadi yg ahli manusia berpendidikan yg pinter²,2025-04-26T12:59:09Z,0,8
debat_tv_one_user_4124,masyarakat tdk d bodohi mas roy bangga krn manusia mas roy yg menegakkan keadilan,2025-04-26T11:00:31Z,274,8
debat_tv_one_user_4232,wajib kpd masyarakat ijasah yg asli pejabat publik,2025-04-26T08:52:16Z,0,8
debat_tv_one_user_4254,silvester membala masyarakat merampas tanah masyarakat,2025-04-26T08:39:16Z,0,8
debat_tv_one_user_4328,masyarakat menilai jujur bohong,2025-04-26T07:28:01Z,0,8
debat_tv_one_user_4531,tunjukan izasah masyarakat percaya,2025-04-26T04:46:36Z,0,8
debat_tv_one_user_4560,menama masyarakat skala dengki iri,2025-04-26T04:23:53Z,0,8
