author,text,published_at,like_count,cluster
user_32,ngapain petcaya barisan sakit hati,2025-05-31T01:36:58Z,0,23
user_42,sakit hati habis penjara roy suryono,2025-05-29T18:52:49Z,0,23
user_172,tawa nya bang roy kek sakit ya,2025-05-24T13:09:58Z,0,23
user_211,sakit hati nya akut,2025-05-22T15:59:52Z,0,23
user_307,hati hati cek ijazah beda tinta ttd ejaan jabatan orang e mtuntut,2025-05-19T06:11:21Z,0,23
user_423,si suryo pakar telematika yg cocok pakar orang sakit hati dengki,2025-05-13T15:51:28Z,0,23
user_471,suara hati berbohong jujur,2025-05-11T17:35:12Z,1,23
user_1201,hati hati antek hti ante imigran misi khusus memrlfitnah masif,2025-05-06T03:35:48Z,0,23
user_1229,antek pdi yg sakit hati,2025-05-05T17:21:54Z,0,23
user_1248,gerombolan sakit hati,2025-05-05T14:03:19Z,0,23
user_1262,amien rais roy suryo barisan sakit hati yg dr mulut sampah roy jd ahli video bokep aja,2025-05-05T10:22:05Z,0,23
user_1270,amit amit roy suryo hati hati roy fitnah kejam membunuh mulutmu hrs d pertanggung jawabkan mulut ember,2025-05-05T06:41:29Z,0,23
user_1368,pembela jokowi sakit jiwa,2025-05-04T01:25:54Z,1,23
user_1380,hati mas roy lawan bicara suka main otot,2025-05-03T22:21:14Z,1,23
user_1330,modus nya menyerang martabat sakit,2025-05-03T03:19:40Z,1,23
user_1556,roy suryo sakit hati,2025-05-02T15:17:34Z,0,23
user_1772,muka lugu hati busuk,2025-05-01T07:44:50Z,0,23
user_1772,muka lugu hati busuk,2025-05-01T07:42:13Z,0,23
user_1777,kaum ngotot segelintir orang sakit hati hasud dengki,2025-05-01T07:02:58Z,0,23
user_1802,kenpa mas roy mengkaji mentri sayang ya dlu dapet jabatan jgn jdi barisan sakit hati contoh yg gk sya masyarakat jelata ko sya kesel liat kelakuan bpk,2025-05-01T03:33:26Z,0,23
user_1831,membenci sesorang cuman menit membaca membenci hati hati masuk bui,2025-04-30T22:30:25Z,0,23
user_1892,mas roi orarang sakit hati pajokowi pikir orang dipenjara,2025-04-30T16:06:40Z,0,23
user_1904,roy suryo sakit hati banget keliatan nya jokowi pakar ngomongnya seimbang sakit hati kasihan hatimu sakit,2025-04-30T15:34:44Z,0,23
user_1967,hati ntr yg aslinya looh,2025-04-30T11:57:31Z,0,23
user_2003,kumpulan manusia sok suci busuk hati,2025-04-30T07:15:04Z,0,23
user_2010,mentri aja korup cari cari kesalahan jokowi karna sakit hati tdk terpakai jaman jokowi jd presiden dasar otak odomg,2025-04-30T05:21:44Z,0,23
user_2043,sakit hati mendarah daging,2025-04-29T23:28:12Z,0,23
user_2116,move on isu ijazah dibahas terbukti sakit hati mantan menteri pecatan wkwkwk kasian si roy dungu,2025-04-29T15:26:17Z,0,23
user_2294,berkumpulnya org yg kena kanker hati giliran keluarga pengusa yg dri tni pura tidur sakit,2025-04-28T19:44:41Z,0,23
user_2349,barisan sakit hati,2025-04-28T16:10:26Z,0,23
user_2447,raut wajahnya kayak nggak ketulusan hati hati yg tulus hasilnya,2025-04-28T10:58:13Z,0,23
user_2502,logika akal sehat ijazah jokowi asli melihatkannya publik melihatkannya kependukung aja kuliah tamat kuliah ijazah orang lihat ijazah lihatkan tanda bukti jujur tamat kuliah pendukung jokowi bilang yg kritik jokowi barisan sakit hati tau barisan sakit jiwa,2025-04-28T07:05:57Z,1,23
user_2676,roy mantan menteri tp rendah hati,2025-04-27T17:40:27Z,0,23
user_2718,orang yg sakit hati habisnya tunjukan asli cari cari yg intinya menjatuhkan dg apapun,2025-04-27T16:55:42Z,0,23
user_2718,ketawanya roy kyak ketawa orang sakit hati ya menggebu sakitnya,2025-04-27T16:54:04Z,0,23
user_2718,roy sakit hati,2025-04-27T16:49:24Z,0,23
user_2828,roy suryo sih km sakit hati,2025-04-27T14:42:47Z,0,23
user_2868,yg hidup menjilat penjilat hati nuraninya,2025-04-27T14:05:15Z,0,23
user_2950,pakar telematika tai hoax mulut mu harimau mu hati hati jaga mulut mu,2025-04-27T12:34:08Z,0,23
user_2967,roi tu sakit hati kali,2025-04-27T11:58:31Z,0,23
user_2981,sengkuni gentayangan adudomba fitnah pemecah belah bangsa nmerusak tatanan hati hati waspada pernyataan solah olah menyesatkan,2025-04-27T11:42:30Z,0,23
user_3086,berkumpulnya orang sakit hati provokator gerombolan si berat bikin gaduh koruptor dll,2025-04-27T08:10:51Z,0,23
user_3281,royyyy barisan sakit hati,2025-04-27T03:06:41Z,0,23
