author,text,published_at,like_count,cluster
user_6,dukung roy cs bersuara orang orang,2025-06-01T14:02:20Z,0,20
user_91,orang npd lawan seger utk melawan,2025-05-27T01:37:14Z,0,20
user_107,sengkuni orang rakus almarhum gus dur amin rakus pembohong gak malu orang bernama rakus,2025-05-26T14:51:11Z,0,20
user_155,roy suryo kegaduhan pingin tenar hebat biar orang menderita tenar ajar orang mendukung,2025-05-24T18:57:32Z,0,20
user_171,roy suro ya orang gila,2025-05-24T13:33:58Z,0,20
user_191,orang nyari kesalahan orang yg sempurna,2025-05-23T15:26:09Z,0,20
user_221,seindonesia ga orang pinter nya karna orang begoin dgn orang kepintaran bodoh karna kebohongan ya hahaah,2025-05-22T04:41:16Z,0,20
user_236,asli palsu mah bodo pikirin bantu orang kesusahan makan minum tidur,2025-05-21T20:21:18Z,0,20
user_251,silfester orang bodoh s dah jellaskan eh yg narasinya menggiring opini,2025-05-21T12:58:45Z,0,20
user_297,iya iyalah bambang tri gusnur dihukum ijazahnya tdk ijazah asli dihukum nggak orang dihukum ijazahnya tdk orang akal tanda,2025-05-19T14:29:16Z,0,20
user_376,orang pintar cari tenar aja,2025-05-15T14:55:01Z,0,20
user_220,orang ketar ketir bentar pake baju orange,2025-05-15T12:59:21Z,0,20
user_389,orang orang pintar memakmurkan negara indonesia kegaduhan negara berpolemik negara tenang orang pintar membantu pemerintahan lihat negara aman berkoar koar untungnya masyarakat pusing urusan diselesaikan negara memakmurkan rakyat indonesia,2025-05-15T04:54:32Z,0,20
user_413,dibutuhkan naluri pengkhianat kuat utk mempertahankan kebohongan yg jutaan orang jokowi manusia berhati,2025-05-13T23:36:01Z,0,20
user_469,mendukung jokowi tp orang bayarannya,2025-05-11T18:47:16Z,0,20
user_496,sulit orang jujur dinegara kejujuran bersuara brantas,2025-05-11T00:42:18Z,3,20
user_517,dimata allah manusia ter kecuali orang yg beriman soleh soliha,2025-05-10T15:13:45Z,0,20
user_531,orang kalo jantan laporkan aja pemalsuan dokumen koar orang parahhhh nilai tong kosong isinya bangke,2025-05-10T09:00:54Z,0,20
user_545,dikritik orang kecanduan judol,2025-05-10T03:55:05Z,0,20
user_558,orang struk bibir nya tuh yg lawan roy lucu sok intelek,2025-05-09T17:31:11Z,0,20
user_559,orang bodoh,2025-05-09T17:21:18Z,0,20
user_566,politik politik halus kedepan prabowo orang percaya musuh nya,2025-05-09T15:08:08Z,0,20
user_571,orang yg mnyatakan izasah jokowi palsu orang yg sakit hati jokowi orang yg nompang tenar rismon s klu polemik izasah palsu ni kenal orang,2025-05-09T14:57:14Z,0,20
user_585,buzzer mèrèka berbohong balasan setimpal jokowi keburukannya bangsa negara fakta kôk posisi jabatan publik disangsikan rakyat lihat pendukung dibayar aja bohong bro berpikir awam dipahami asli orang orang mendukungnya coba international independen menangani ketahuan deh palsunya hadeuh susah penguasa orang orang berpenyakit hati akal akalan kebenaran ditegakkan diatas hukum orang orang memutuskan keputusan hukumnya diragukan kepatutan hukumnya seseuai sumpah jabatannya oknum didalamnya,2025-05-09T07:29:05Z,0,20
user_604,orang cerdas paham verifikasi faktual orang bodoh ngotot kedangkalannya ijazah joko widodo menjabat yg memfitnah terbukti bersalah pembenci beliau bilang penyidik tekanan presiden yg membungkam orang orang yg hati pikirannya kotor percaya joko widodo tenang mematikan,2025-05-08T17:31:43Z,0,20
user_607,simple aja silfester anggap ijazah remeh temeh gimana yg udah jd pejabat publik level presiden tp keaslian ijazahnya diragukan terbukti palsu trus kebijakan jokowi negara utang negara gak dipertanggungjawabkan negara dikasih pegang orang gk kompeten orang udh lakuin penipuan dianggap aja logika lawak,2025-05-08T17:04:08Z,1,20
user_23,ko yg orang si plester wkwwkkwk uang klo orang miskin ogah gitu gitu jilat nya,2025-05-08T12:37:42Z,0,20
user_23,ternak mulyono tolong kasi panggung orang pn enek liatnya akal,2025-05-08T12:19:29Z,0,20
user_631,palsu baper orang gimana nasib reputasi jokowi ya,2025-05-08T12:02:51Z,0,20
user_676,ribet banget bro pengaruhnya bikin trust orang luntur,2025-05-08T11:00:39Z,0,20
user_691,heboh sih orang ngulik kebenarannya drama banget,2025-05-08T10:48:01Z,0,20
user_699,geger banget bro reputation hancur orang melototin gila sih panas,2025-05-08T10:41:59Z,0,20
user_872,heboh banget bro orang nyerang reputasi melorot parah,2025-05-08T09:15:47Z,0,20
user_893,isu gede bro bikin orang heboh parah sih,2025-05-08T09:12:37Z,0,20
user_904,berabe sih bro bikin orang meragukan kredibilitas,2025-05-08T09:11:49Z,0,20
user_1065,iya orang orang bodoh gampang borong pake nasi bungkus data pribadi memalukan orang orang bodoh,2025-05-08T02:52:23Z,0,20
user_1067,lihat berita orang ketawa ngakak asing cengar cengir indonesia aja ribut,2025-05-08T01:40:29Z,0,20
user_1088,amen pantes diikuti orang dolem,2025-05-07T16:06:11Z,0,20
user_1094,lindungi ya alloh ciptaan engkau yg sholeh yg jahat pribadi mengutuk tolong kutuk orang orang yg membela kejahatan,2025-05-07T15:23:18Z,0,20
user_1117,opung nababan usul revolusi binasakan orang jokowi,2025-05-07T08:37:34Z,0,20
user_1119,menipu orang menipu orang menipu orang,2025-05-07T07:59:07Z,4,20
user_1136,orang lupa bang roy negarawan lagu indonesia raya lupa hadeeeeh,2025-05-06T20:06:17Z,0,20
user_1158,gimana orang yg disitu anggap,2025-05-06T15:40:15Z,0,20
user_1175,iki ko jek urep ya allah manusia in memuat orang waras bodoh indonesia,2025-05-06T11:48:23Z,0,20
user_1182,sifat ajaran agama buddha hindu islam allah swt allah agung nur surojo raja neptunus ratu greece orang tua kandung agung nur surojo agung nur surojo istrinya sombong sifat dasar manusia ajaran agama sombong perbolehkan perboleh sombong perboleh sombong sombong merugikan merugikan orang sombong perbolehkan sombong merugikan sombong merugikan orang maksud setan setan sifat iblis melawan nasehatin anak durhaka orang tua nya sebener nya setan ambil anak nya iblis sifat manusia ngelawan kasih tau kebenaran manusia makhluk keras kepala dimana nya setan setan sifat iblis nya dimana iblis neraka jahanam fir aun sifat iblis setan fir ambil kafir maksud kafir a orang percaya tuhan b orang percaya tuhan c orang percaya tuhan aun ambil kepanjangan a khir akhirat agung nur surojo u nilever dunia penguasa n tamat end tamat kiamat maksud fir aun orang percaya tuhan orang percaya kiamat sifat buruk fir aun nama nya orang percaya tuhan orang percaya kiamat memecah belah umat ber agama buruk orang percaya tuhan orang percaya kiamat memecah belah umat ber agama ya orang ngga percaya tuhan ngga percaya kiamat memecah belah umat ber agama sifat nya tuhan alam sifat nya tuhan alam ngeliat hamba nya seneng ajah udah seneng sifat nya mangkanya surah al kautsar allah subahanahu wata alla ber firman sungguh memberimu nikmat laksanakan sholat tuhan mu laksanakan sembahyang tuhan mu didalam al qur an langsung allah swt menyuruh hamba nya melaksanakan sholat tuhan mu arti nya nih kasih tau biar pinter agama kaji nya menyiksa menjauhi larangan agama tuhan alam hamba hamba nya menyalah kelakuan nya ngerti nih jelasin mudah cerna nya sholat sembahyang bentuk takut syukur bentuk takut takut masuk neraka jahanam mangkanya sholat bentuk syukur mangkanya sholat mangkanya sholat al qur an tuhan alam menyiksa makhluk makhluk nya sholat sembahyang nya ajabian alam pengajaran tangisan kecewaan menjalani cobaan kehidupan lanjutan surah al kautsar berkurban ibadah maksud berkurban ibadah mangkanya kalo orang mendengar orang berceramah mendengar ibadah tertuliskan al qur an surah al kautsar orang mengorbankan bandingkan orang sholat bermanfaat nya kewajiban ajaran agama sih menyedekahkan ½ contoh gampang nya nya wajib sedekahkan orang ½ ngga kasihin orang masuk nya golongan orang sombong orang lihat nya kalo mengasih orang guru ulama saudara uang nya lainin uang kewajiban ½ kewajiban ajaran agama agama buddha hindu islam ½ sedekahkan orang penghasilan nama nya kewajiban menafkahi keluarga nya jalan mengorbankan mengorbankan berbakti orang tua berbakti keluarga jalan kalo jalan ngga ngga manfaat nya hai babi anjing belajar agama kalo jalan ngga kalo ngga panggil babi anjing kelakuan manusia ngaku manusia kelakuan binatang suruh binatang ngga fatality mampus jadiin babi guling nya neraka jahanam can da an iyah udah kalo ngga jadiin babi guling nya kelakuan manusia intinya mendekatkan allah ajaran agama men dekatkan allah ngejauhin larangan agama kalo ngejauhin larangan agama mendekatkan allah ajaran agama nya kaji nya kaji pikirkan mendalam nama nya menyiksa menyiksa orang ngejauhin larangan agama sifat dasar manusia sombong wajar terpenting sombong nya merugikan merugikan orang sombong perbolehkan sholat sembahyang nya umat buddha hindu islam terima surah al qur an perbuatan terima nya sholat sembahyang nih kasih tau al kautsar al maun abasa larangan membeda bedakan orang tertuliskan surah abasa menulis ttd agung nur surojo,2025-05-06T08:27:34Z,0,20
user_1207,amin r udah tua jaga hatimu jgn suka mencari² aib orang allah menutup aip orang suka membuka kl allah membuka aib mu sungguh amin r menahan malu,2025-05-06T01:44:18Z,0,20
user_1225,media yg beda gak suka gw program tv panggung orang orang bermasalah ratu hoax,2025-05-05T18:28:22Z,0,20
user_1254,kasian nie orang ngebela si joko tau salah ngebela orang,2025-05-05T13:11:26Z,0,20
user_1286,statment ijazah palsu mulutmu ilmiah digital politisasi ya dilaporkan menerima hukuman tau ijazah palsu asli kocak terima nasibmu dipenjara krn sdh memfitnah orang nusantara buktikan pengadilan siapkan data data ilmiah digital mu pribadi kalo dituntut orang menunjukan ijazah asli orang trus foto disebar medsos gak anggap pelecehan bersusah payah menempuh kuliah dipolitisasi kuliah s bodoh kalo pinter kalo suka ngobok ngobok martabat orang ya martabak mu diobok oboktabur tuai,2025-05-05T01:03:40Z,1,20
user_1288,orang jokowi ngomongnya hujum tunjukan ijasahnya,2025-05-05T00:19:08Z,0,20
user_1360,kkn d orang ya cari data to mas d arsip ad,2025-05-04T04:34:52Z,0,20
user_1385,orang pintar melindungi pembohong ikutan bodoh,2025-05-03T20:54:06Z,1,20
user_1393,semoga depannya ilc mengundang orang yg berintelektual orang jokowi mania kali mutu pemikirannya minim skali dua²nya ulti favorit rocky gerung tpi diundang ilc anak bangsa yg mengenyam pendidikan ijazah asli mengharapkan orang² beliau jngan aja diundang,2025-05-03T18:36:41Z,1,20
user_1405,orang ditakuti kebohongannya orang disegani kejujuran nya pilih ditakuti disegani,2025-05-03T16:13:58Z,0,20
user_1408,jokowi orang amin rais yg muntah dgn kebohongan,2025-05-03T16:01:19Z,0,20
user_1457,gausah pake liatin ijazah komunikasi udah keliatan mantan presidan orang berpendidikan wkwk,2025-05-03T07:33:28Z,2,20
user_1465,pendukung jokowi orang munafik palsu tpi dukung,2025-05-03T06:25:32Z,1,20
user_1494,sy klo orang ijazah ku,2025-05-03T00:32:32Z,1,20
user_1526,orang permalukan rocky undang maless liat ilc orang gak poin omongan nyaa,2025-05-02T17:46:31Z,1,20
user_1541,lawan orang lawan tuhan,2025-05-02T16:44:37Z,0,20
user_1607,ya bayarannya orang membela seumpama bayar pintar bicaranya,2025-05-02T07:29:18Z,0,20
user_1635,gimana percaya roy suryo aja maling panci koruptor keilmuwan nya bermanfaat jujur bijak orang gunung,2025-05-02T01:50:15Z,0,20
user_1663,privasi orang,2025-05-01T19:19:54Z,0,20
user_1664,orang cengar cenger trus dn sok tau,2025-05-01T19:03:41Z,0,20
user_1697,penguasa orang jatuh cinta orang gila sulit,2025-05-01T15:44:53Z,1,20
user_1700,liat orang berpendidikan bicaranya suka memotong pembicaraan orang kasih bicara,2025-05-01T15:23:06Z,0,20
