author,text,published_at,like_count,cluster
debat_tv_one_user_12,ya sdh jokowi ketakutan ditahun hormat nya ahmad sumitro yg dosen pembimbing nya disaat ahmad sumitro almarhum meninggal,2025-06-01T04:15:52Z,0,5
debat_tv_one_user_14,mbah ar muak liat muka nya penjilat munafik,2025-06-01T01:44:30Z,0,5
debat_tv_one_user_23,si mulyono adili nya,2025-05-31T09:00:09Z,1,5
debat_tv_one_user_27,asli palsu manfaat nya rakyat kalo mas roi cs membantu masyarakat cari sekolah roboh cari orang miskin bantu manfaat nya,2025-05-31T04:16:34Z,0,5
debat_tv_one_user_36,publik pejabat negara mantan pejabat negara indonesia orang nomor pejabat negara pertanggung nya informasi publik indonesia tau nya terkecuali kasih tau perlihatkan publikasikan undang undang konstitusi negara indonesia ijazah palsu jokowi dodo palsu ijazah nya asli ijazah nya selaluu membela menutupi ijazah nya ugm yogyakarta ijazah nya jokowi dodo palsu bawa kerana hukum pemalsuan dokumen negara indonesia hukumannya penjara,2025-05-30T19:17:33Z,0,5
debat_tv_one_user_90,fufufafa anak nya roy,2025-05-27T03:05:22Z,0,5
debat_tv_one_user_102,prof ginting bagus banget quote nya keren,2025-05-26T16:34:12Z,0,5
debat_tv_one_user_112,ni pengacara bohong bohongan lihat ijasah nya asli krn pengacara blg gitu tpi blum tau asli palsu pembohong y pengacara rakyat gk percaya ngomong udh tau lihat mata preeeet,2025-05-26T07:09:04Z,0,5
debat_tv_one_user_117,niii publik percaya penuh tunjukkan langsung tangan jokowi ijasah asli nya publik wartawan media dunia,2025-05-26T04:43:49Z,0,5
debat_tv_one_user_159,kebohongn muncul kebohongan nya,2025-05-24T16:39:15Z,0,5
debat_tv_one_user_23,siplester ngomong malu gua liat nya,2025-05-23T23:34:46Z,0,5
debat_tv_one_user_23,kebenaran mencari jalan nya,2025-05-23T00:22:23Z,0,5
debat_tv_one_user_211,sakit hati nya akut,2025-05-22T15:59:52Z,0,5
debat_tv_one_user_213,intinya menanam yg menuai nya perbuatan nilai kebenaran,2025-05-22T15:10:08Z,0,5
debat_tv_one_user_217,jokowi pengacara nya ribet skup nasional susah nya ijazah asli pelapor terbuka,2025-05-22T12:14:36Z,0,5
debat_tv_one_user_233,topik nya ijazah si pester korupsi,2025-05-21T22:31:57Z,0,5
debat_tv_one_user_248,yaa tunjukin aja ijazah nya katrok,2025-05-21T14:24:57Z,1,5
debat_tv_one_user_250,roy panci bentar pakai baju shopee nih bau bau nya,2025-05-21T13:59:48Z,0,5
debat_tv_one_user_276,jokowi sengaja nyari panggung seharus ya alumni ugm bangga ijazah nya,2025-05-20T15:16:18Z,0,5
debat_tv_one_user_23,ko wok wik de tok kebayang ga kacou nya,2025-05-20T11:07:00Z,0,5
debat_tv_one_user_286,klu izasah nya asli pasyi udh liatin masyarakat,2025-05-20T07:20:06Z,1,5
debat_tv_one_user_295,gmana kasusnya tuntas kapolri nya aja anak buah mulyono,2025-05-19T16:00:28Z,0,5
debat_tv_one_user_298,gamblang tujukin donk ijazah nya jokowi,2025-05-19T13:48:55Z,0,5
debat_tv_one_user_302,ya universitas sekelas ugm nama nya menghancurkan nama nya,2025-05-19T10:29:00Z,0,5
debat_tv_one_user_303,sebodoh bodoh nya ornag percaya silvester bodohblagitapi gila,2025-05-19T10:17:50Z,0,5
debat_tv_one_user_320,terbukti ijazah jokowi palsu hukum indonesia maju bersih bermartabat nya jokowi bayar kapolri rektor hakim yg ujung ujung nya jokowi dimenangkan persidangan,2025-05-18T19:09:58Z,1,5
debat_tv_one_user_383,yg s jokowi d penjara ank menantu kroni nya,2025-05-15T09:21:38Z,0,5
debat_tv_one_user_396,ijasah hak nya jokowi yg org dah mati,2025-05-14T16:44:20Z,0,5
debat_tv_one_user_456,mantan presiden anak nya jga skrg menjabat jdi wapres klo kebohongan gimana donk nasib indonesia kedepan nya mikir kiiirrrr,2025-05-12T14:03:23Z,0,5
debat_tv_one_user_460,insyaallah kebenaran menemukan jalan nya tunggu semangat roy dkk,2025-05-12T10:00:20Z,0,5
debat_tv_one_user_463,dsini kuasa hukum jokowi blg klo mlihat sndiri ijazah asli jokowi pke mata kepala skligus otak nya tp pas debat sm roy suryo dtanya sdh prnh lihat ijazah asli nya blm jwb blm prnh shrus nya bs dlaporkan sdh mnyanpaikan berita bohong hoax publik ddpn pers,2025-05-12T07:40:49Z,0,5
debat_tv_one_user_474,maaf ijasa nya asli ga perliatkan rakyat nya yg bikin gadu,2025-05-11T15:56:58Z,0,5
debat_tv_one_user_482,yg ijasah penarnah ngomong jaman adu ijasah inijaman nya adu sikil adu ede hahahaha,2025-05-11T15:02:04Z,0,5
debat_tv_one_user_492,ribet hidup nya,2025-05-11T03:51:50Z,0,5
debat_tv_one_user_498,roy panci ngomong nya ngawur penyebar hoak nomor negeri kerjaan ngurusin ijasah tk sd smp sma orang,2025-05-10T21:31:00Z,0,5
debat_tv_one_user_511,yg jkw pengacaranya kalimat nya bener tp pener akal dungu sekolah akal cetek,2025-05-10T16:37:07Z,1,5
debat_tv_one_user_521,kalo orang bohong mah nglesnya alesan nya si manusiansilfer ngomong,2025-05-10T13:46:31Z,2,5
debat_tv_one_user_528,jokowi team nya retorika,2025-05-10T11:48:12Z,0,5
debat_tv_one_user_536,cobah pengecara tujukkan ijazah nya hasli palsu,2025-05-10T07:51:14Z,0,5
debat_tv_one_user_553,klo ijasah nya asli knp menunjukin oranng tdk ijasah kya nyimpen harta aoa gitu mah klo kerja jg ijasah hrs perliatkan hrs simpen perusahaan susah nya sih,2025-05-09T20:35:51Z,0,5
debat_tv_one_user_566,politik politik halus kedepan prabowo orang percaya musuh nya,2025-05-09T15:08:08Z,0,5
debat_tv_one_user_566,palsu lempar seharus nya bersangktan kaget menimbulkan emsi asli nya iki prediksi ijazah berat menujuk palsuan,2025-05-09T14:46:51Z,0,5
debat_tv_one_user_587,bosan rumit dgr nya rakyat sdh muak dgr nya izasah asli palsu mgkn ujian karma jokowi tau alloh yg tau,2025-05-09T06:45:36Z,0,5
debat_tv_one_user_597,ijazah aja bikin ribet coba langsung tunjukan nama nya kebohongan berbelit pakaian coklat boneka nya raja jawa rakyat kebohongan udah tau yg coklat melindungi majikan nya jd ngomong warna coklat tau muka,2025-05-08T23:54:05Z,0,5
debat_tv_one_user_601,bahaya mulut roy suryo kalo lihat berita geb suara tertawa nya beda tatapan nya diam melawan hoak nilai nya memecah belah bangsa kelompok amin rais tukang pitnah coba roy suryo periksa rumah sakit kejiwaan nya nya kebanyakan tertawa bicara gila gila menggila asli gila,2025-05-08T21:46:23Z,0,5
debat_tv_one_user_632,manusia penjilat ternak nya setia manusia dirilis occrp diduga masuk nominasi terkorup dunia nama nya mulyono dijaga mulyono mempermalukan nama nya rakyat khusus nya bangsa indonesia dipermalukan mulyono dimata dunia rilis occrp haiii oknum² diduga penjilat² sadar salah salah cari kerjaan sesuai hati nurani mu pecundang penjilat kasihan isteri anak keluarga mu kasih makan hasil uang menjilat teruskan perjuangan nya bang roy bang rizal fadillah mba tifa segenap element anak bangsa cinta keadilan kebenaran semoga sehat² sukses perjuangan nya,2025-05-08T12:00:27Z,0,5
debat_tv_one_user_1071,pendengki nya penjara bagus nusa kambangan,2025-05-07T22:38:14Z,0,5
debat_tv_one_user_1074,sebener nya si roy si aneh kaya pahlawan kesiangan,2025-05-07T18:52:03Z,0,5
debat_tv_one_user_1074,sebener nya si roy si aneh kaya pahlawan kesiangan,2025-05-07T18:43:26Z,0,5
debat_tv_one_user_1094,pembela syetan yg diterima kesempurnaan nya,2025-05-07T15:00:52Z,0,5
debat_tv_one_user_1105,bilang nya izasah nya tp gak nunjukin kaya omongan nya uang triliununan kantong tp sampe periode membuktikan nya bilang ribuan pesanan mobil esemka tp sampe periode mobil nya gak keliatan heran nya yg dukung,2025-05-07T13:16:08Z,1,5
debat_tv_one_user_23,kebenaran menemukan jalan nya,2025-05-07T12:11:02Z,0,5
debat_tv_one_user_1126,lupa titip pesan roy suryo cs ugm ugm ijazah drs nya jokowi ugm walikota solo memakai gelar drs,2025-05-07T04:36:40Z,0,5
debat_tv_one_user_1132,berani ga buatkan surat pernyataan penjara ijasah nya asli,2025-05-07T00:56:49Z,0,5
debat_tv_one_user_1163,martabak jikowo cocok nya martabat nya,2025-05-06T13:58:47Z,0,5
debat_tv_one_user_1166,selverster antek nya jokowi penghianat gekarnya dlm negara,2025-05-06T13:44:12Z,0,5
debat_tv_one_user_23,sepele hey plester tunjukan ijazah nya mulyono rakyat sepele tinggal tunjukan dasar pembohong,2025-05-06T12:35:02Z,0,5
debat_tv_one_user_1179,palsu trus kemana aja pdi nya kemana pdi mengusung jkw,2025-05-06T10:23:54Z,0,5
debat_tv_one_user_1180,woiii silvester anjeenggg nya sepele suruh aja jokowi anjengg tu tunjikkan ijazah aslinya anjeengg,2025-05-06T10:12:51Z,0,5
debat_tv_one_user_1182,sifat ajaran agama buddha hindu islam allah swt allah agung nur surojo raja neptunus ratu greece orang tua kandung agung nur surojo agung nur surojo istrinya sombong sifat dasar manusia ajaran agama sombong perbolehkan perboleh sombong perboleh sombong sombong merugikan merugikan orang sombong perbolehkan sombong merugikan sombong merugikan orang maksud setan setan sifat iblis melawan nasehatin anak durhaka orang tua nya sebener nya setan ambil anak nya iblis sifat manusia ngelawan kasih tau kebenaran manusia makhluk keras kepala dimana nya setan setan sifat iblis nya dimana iblis neraka jahanam fir aun sifat iblis setan fir ambil kafir maksud kafir a orang percaya tuhan b orang percaya tuhan c orang percaya tuhan aun ambil kepanjangan a khir akhirat agung nur surojo u nilever dunia penguasa n tamat end tamat kiamat maksud fir aun orang percaya tuhan orang percaya kiamat sifat buruk fir aun nama nya orang percaya tuhan orang percaya kiamat memecah belah umat ber agama buruk orang percaya tuhan orang percaya kiamat memecah belah umat ber agama ya orang ngga percaya tuhan ngga percaya kiamat memecah belah umat ber agama sifat nya tuhan alam sifat nya tuhan alam ngeliat hamba nya seneng ajah udah seneng sifat nya mangkanya surah al kautsar allah subahanahu wata alla ber firman sungguh memberimu nikmat laksanakan sholat tuhan mu laksanakan sembahyang tuhan mu didalam al qur an langsung allah swt menyuruh hamba nya melaksanakan sholat tuhan mu arti nya nih kasih tau biar pinter agama kaji nya menyiksa menjauhi larangan agama tuhan alam hamba hamba nya menyalah kelakuan nya ngerti nih jelasin mudah cerna nya sholat sembahyang bentuk takut syukur bentuk takut takut masuk neraka jahanam mangkanya sholat bentuk syukur mangkanya sholat mangkanya sholat al qur an tuhan alam menyiksa makhluk makhluk nya sholat sembahyang nya ajabian alam pengajaran tangisan kecewaan menjalani cobaan kehidupan lanjutan surah al kautsar berkurban ibadah maksud berkurban ibadah mangkanya kalo orang mendengar orang berceramah mendengar ibadah tertuliskan al qur an surah al kautsar orang mengorbankan bandingkan orang sholat bermanfaat nya kewajiban ajaran agama sih menyedekahkan ½ contoh gampang nya nya wajib sedekahkan orang ½ ngga kasihin orang masuk nya golongan orang sombong orang lihat nya kalo mengasih orang guru ulama saudara uang nya lainin uang kewajiban ½ kewajiban ajaran agama agama buddha hindu islam ½ sedekahkan orang penghasilan nama nya kewajiban menafkahi keluarga nya jalan mengorbankan mengorbankan berbakti orang tua berbakti keluarga jalan kalo jalan ngga ngga manfaat nya hai babi anjing belajar agama kalo jalan ngga kalo ngga panggil babi anjing kelakuan manusia ngaku manusia kelakuan binatang suruh binatang ngga fatality mampus jadiin babi guling nya neraka jahanam can da an iyah udah kalo ngga jadiin babi guling nya kelakuan manusia intinya mendekatkan allah ajaran agama men dekatkan allah ngejauhin larangan agama kalo ngejauhin larangan agama mendekatkan allah ajaran agama nya kaji nya kaji pikirkan mendalam nama nya menyiksa menyiksa orang ngejauhin larangan agama sifat dasar manusia sombong wajar terpenting sombong nya merugikan merugikan orang sombong perbolehkan sholat sembahyang nya umat buddha hindu islam terima surah al qur an perbuatan terima nya sholat sembahyang nih kasih tau al kautsar al maun abasa larangan membeda bedakan orang tertuliskan surah abasa menulis ttd agung nur surojo,2025-05-06T08:27:34Z,0,5
debat_tv_one_user_1190,obama vs trump guduh trump ijazah sekolah keluarga nya obama bukti publik gak ribet jakowi tukang rusuh pengecara nya otak nya duit,2025-05-06T05:48:16Z,0,5
debat_tv_one_user_1244,tangkap si tukang gaduh ngara sampah masyarakat keliatan nya pinter pinter tau prosedur hukum lihat penjelasan mahfud md banget salut jkw sllu berjalan jalur rel nya,2025-05-05T14:30:23Z,0,5
debat_tv_one_user_1252,koment sdm nya rendah alias minim,2025-05-05T13:36:19Z,0,5
debat_tv_one_user_1269,dalang nya wayang yg trprofokasi dalang amin nangis,2025-05-05T07:58:55Z,0,5
