author,text,published_at,like_count,cluster
debat_tv_one_user_21,gk manfaat rakyat indonesia,2025-05-31T13:24:09Z,0,0
debat_tv_one_user_23,rakyat persen ijazah si mulyono palsu,2025-05-31T08:59:25Z,1,0
debat_tv_one_user_46,klo publik figur kepala negara yg menjalankan amanat rakyat wajarlah rakyat tau hrs tau pemimpin nya org yg berpendidikan dgn bukti tanda lulus nya,2025-05-29T13:27:13Z,0,0
debat_tv_one_user_57,rakyat ijasahnya jokowi palsu,2025-05-28T18:11:31Z,0,0
debat_tv_one_user_23,kalo si wowie negarawan nya tunjukan ijazah mantan presiden gaji duit rakyat rakyat tunjukan doang gs buseettt dah,2025-05-27T15:40:15Z,1,0
debat_tv_one_user_80,rakyat udah td percoyo pda omongan jkwi,2025-05-27T15:32:08Z,0,0
debat_tv_one_user_100,silvester berbahaya dgn kepentingan mu kl rakyat dibuktikan ijazah aslinya enak aza menikmati pasilitas rakyat kau silvester sampah yg rakyat,2025-05-26T16:56:18Z,0,0
debat_tv_one_user_110,apanya mengeluarkan aslinya rakyat butuh aslinya,2025-05-26T11:02:00Z,0,0
debat_tv_one_user_133,bst dipilih rakyat bilang ga kewajiban weeeeladala,2025-05-25T14:36:43Z,0,0
debat_tv_one_user_146,heran pd org takada yg mita ijaza kerna penyelidikan apsyahanya sekedar pinjam kerna ijazah utk keapsyahan persiden persiden pilih rakyat rakyat tau apsyahan keapsahan adm jokowi,2025-05-25T01:28:57Z,0,0
debat_tv_one_user_148,kl tunjukin ijazah sm org yg ga kenal yaa kasian aj sm jokowi udh bantu rakyat tp rakyat nya terima kasih tuduh yg ga gak dr lo fitnah tuduh rakyat yg waras kerja dr ngurusin idup nya org yg ga ngasih makan uang palsu gak gw ttp kerja cari makan hidup rakyat waras,2025-05-25T01:18:36Z,0,0
debat_tv_one_user_146,jokowi yg ijasa rakyat jogowi persiden rakyat jokowi rakyat ttg ijasa jokowi justu jokowi penjarakan rakyat sehat zpa,2025-05-25T00:19:42Z,0,0
debat_tv_one_user_176,tujukin aja bg abg yg liat klw rakyat pengen lihat abg aja,2025-05-24T09:01:57Z,0,0
debat_tv_one_user_190,asli palsu intinya rakyat jepatah,2025-05-23T17:00:34Z,0,0
debat_tv_one_user_198,nama rakyat rakyat akui personnya terima kasih,2025-05-23T06:38:40Z,0,0
debat_tv_one_user_207,intinya kl gak berani nunjukin ijazahnya u b z dukung roy suryo krn z cinta kebenaran kedamaian rakyat indonesia,2025-05-22T16:41:08Z,1,0
debat_tv_one_user_224,tdk korupsi menipu rakyat indonesia dg ijazah yg diduga palsu u pejabat publik,2025-05-22T05:12:49Z,0,0
debat_tv_one_user_224,pribadi presiden pejabat publik yg diduga ijazah palsu rakyat butuh pembuktian yg jujur,2025-05-22T05:04:45Z,0,0
debat_tv_one_user_230,ayo rakyat indonesia urunan uang receh menguji ijasah jokowi muka ribet,2025-05-22T01:26:48Z,0,0
debat_tv_one_user_283,pembahasan mbok memajukan indonesia to g ribet gimana jiwa rakyat indonesia pribadi yg taat positif menjadikan indonesia negara maju hmm bosen liat berita aja maap ya karni maybe pembahasan ganti yg membangun matur nuwun pangapunten,2025-05-20T11:50:36Z,0,0
debat_tv_one_user_284,jokowi ijasah assli kasihtau aja biyar rakyat jelata tau nuklir yakasihtau biyar ngak ribet negara kurup bajingan,2025-05-20T09:31:41Z,0,0
debat_tv_one_user_321,abri independen jujur membela rakyat tembang pilih kawal ijaza palsu jokowi hukum indonesia penuh rekayasa,2025-05-18T18:23:45Z,1,0
debat_tv_one_user_419,¹woii jokowi sadarlah warga negara hak legitimasi administrasi pemimpinnya dipilih rakyat wajarlah rakyat latar pendidikanmu gaduh negeri martabat wibawamu negarawan presiden tertutup rakyatnya presiden buruk dinegeri,2025-05-13T19:31:57Z,0,0
debat_tv_one_user_425,ayo pa jokowi tunjukin ijazah aslinya biar pa roy puas rakyat bangga paaa malu paa,2025-05-13T14:51:15Z,4,0
debat_tv_one_user_448,bpk skrg jd rakyat,2025-05-12T15:21:59Z,0,0
debat_tv_one_user_458,hak gimana kewajiban org melamar pekerjaan pake ozazah lg melamar jd presiden rakyat pengen tau anak salah ga,2025-05-12T13:52:30Z,0,0
debat_tv_one_user_449,jokowi bertele tele coba langsung uzazah asli tunjukan pengadilan cepat kelar rakyat gaduh,2025-05-12T13:37:24Z,1,0
debat_tv_one_user_467,apapun ijasahnya jkw berguna rakyat indonesia roy cuman gaduh,2025-05-11T22:35:13Z,0,0
debat_tv_one_user_470,pembela jokowi jujurlah berprofesi profesi yg sandang mulia rakyak indonesia penggugat menggali kebenaran kejujuran membela yg notabene nya msh berstatus sbg penguasa dgn enteng nya menganggap ijazah sbg tuduhan fitnahan hoak asli tujukkan keaslian nya krn berhubungan erat dgn pelanggaran akademik mantan kepala negara no negeri rakyat indonesia membiarkan kebohongan ancaman intimidasi merajai negeri krn sbg rakyat indonesia mempunya hak yg mata hukum,2025-05-11T17:46:08Z,0,0
debat_tv_one_user_508,rakyat beramai ramai daftar menggugat jokowi berijazah palsu rakyat berhak menggugat rakyat dibohongi,2025-05-10T16:28:51Z,0,0
debat_tv_one_user_515,ayok rakyat maju bela kbnrn jgn bela kbhongan,2025-05-10T15:32:09Z,1,0
debat_tv_one_user_534,udah udah rakyat bro orang ga sirik,2025-05-10T08:13:10Z,0,0
debat_tv_one_user_541,penasehat hukumnya jokowi ngoceh janggal presiden ri rakyat jt ijazahnya memilih niat suci,2025-05-10T06:17:02Z,0,0
debat_tv_one_user_569,maju bg roy rakyat mendukungmu aparat hukum tuli buta biar rakyat yg bertindak,2025-05-09T14:56:53Z,1,0
debat_tv_one_user_577,jokowi tukang tipu rakyat indonesia,2025-05-09T10:56:01Z,0,0
debat_tv_one_user_577,jokowi tukang bohong rakyat indonesia,2025-05-09T07:09:12Z,0,0
debat_tv_one_user_606,rakyat waras dukung roy suryo,2025-05-08T17:06:18Z,0,0
debat_tv_one_user_23,tunjukan ijazah mu jok palsu hukum andaikan asli hukum wiwi memelihara kegaduhan orang penjara adili mulyono rakyat menagih ijazah nya menunjukan kau pelayan rakya rakyat daulat,2025-05-08T14:55:16Z,1,0
debat_tv_one_user_23,bravo om roy suryo dkk rakyat indonesia mendukung mu,2025-05-08T12:21:23Z,1,0
debat_tv_one_user_662,karakter orang dibunuh jokowi pimpinan rakyat rakyat tau karakter melekat pimpinannya,2025-05-08T11:11:08Z,0,0
debat_tv_one_user_975,geger tuh bikin rakyat geram bro gimana sih gitu,2025-05-08T08:57:56Z,0,0
debat_tv_one_user_23,bravo roy suryo dkk rakyat mendukung mendoakan,2025-05-07T21:58:41Z,0,0
debat_tv_one_user_1093,kalo ijazahnya asli jokowi tdak tunjukkin biar rakyat tau rakyat ragu ijazah asli tdak perlihatkan biar selesai mirisss tunjukkin aja ko gk berani,2025-05-07T15:30:43Z,0,0
debat_tv_one_user_1121,narasi jongosnya jokowi memahami kehendak rakyat indonesia maklumlah bela majikan ngelantur,2025-05-07T07:16:30Z,0,0
debat_tv_one_user_1140,si roy membohongi rakyat indonesia,2025-05-06T18:36:16Z,0,0
debat_tv_one_user_1170,kacau rakyat indonesia thn pinpin orang beradab bermoral iblis serigala ber bulu domba,2025-05-06T12:39:07Z,0,0
debat_tv_one_user_1177,pejabat publih hak utk menunjukan ijazah kalo rakyat jokowi yg twrkenal pembohong,2025-05-06T11:18:05Z,0,0
debat_tv_one_user_1199,kalo terbukti hancur kayaknya negara indonesia rakyat membludak berbuat kejahatan,2025-05-06T04:18:13Z,0,0
debat_tv_one_user_1233,d negeri konoha nipu rakyat ngibulin rakyat boleeeehh yoook semangat penipu rakyat,2025-05-05T16:32:03Z,0,0
debat_tv_one_user_556,rakyat indonesia muak amin rais,2025-05-04T22:32:29Z,0,0
debat_tv_one_user_1312,cari panggung kawan fahami berlarut rakyat mendingan fokus hidup,2025-05-04T15:58:32Z,0,0
debat_tv_one_user_1335,rakyat buka tutup tutupi negara milik rakyat milik perseorangan bilang jantan jantan nunjukin ijazah kalo berani takut maju buktikan,2025-05-04T12:06:16Z,0,0
debat_tv_one_user_1341,jokowi beranggapan berkewajiban giat memintanya masyarakat indonesia memintanya jokowi karenakan jokowi menjabat presiden ri digaji rakyat rakyat berhak tau perusahaan perusahaan wajib diwakilkan hrd transparasi tinggkat kpu mencalon presiden rakyat tau pendapat ya,2025-05-04T09:13:58Z,1,0
debat_tv_one_user_1355,menjijikan rakyat indonesia ditipu,2025-05-04T06:05:15Z,0,0
debat_tv_one_user_1370,indonesia dipimpin joko w pdip bertanggung penderitaan rakyat indonesia,2025-05-04T01:14:52Z,1,0
debat_tv_one_user_1434,rakyat percaya jokowi coba tunjukan ijazahnya omong doang,2025-05-03T12:57:02Z,1,0
debat_tv_one_user_1473,ayo jokowi fc kasih aja ijazah mu klo kasih iklan biar rakyat perang saudara,2025-05-03T03:55:31Z,1,0
debat_tv_one_user_1496,rakyat yg yg yg ngibuli rakyat yg ambil tindakan demokrasi kekuatan rakyat,2025-05-03T00:00:07Z,0,0
debat_tv_one_user_1531,palsu asli ak gunanya rakyat bahas korupsi jokowi antek anteknya sampe ber jilid jilid rela menonton rakyat indonesia udah paham ijazah pagar laut sengaja dibesarkan besarkan menutupi korupsi jokowi korupsi pertamina sengaja nutupi yg korupsi pln yg ditutupi tv one salah bazeer terbesar media media indonesia bazeer kecuali tempo,2025-05-02T17:22:56Z,0,0
debat_tv_one_user_1553,kedewasaan dlm bernegara karna hajat hidup rakyat bnyk,2025-05-02T15:24:52Z,1,0
debat_tv_one_user_1574,palsu beliau lari negeri rrcdan nya predeksi rakyat kcl ngih,2025-05-02T13:41:34Z,1,0
debat_tv_one_user_1591,sederhana politik kotor apapun mencapai tujuan ijazah diperjualbelikan cerita jokowi presiden rakyat indonesia hilang kepercayaan pemerintah wajar rakyat ijazah jokowi didapatkan uu mudahnya diubah paman usman ijazah,2025-05-02T11:05:27Z,1,0
debat_tv_one_user_1644,rakyat burkina faso menunggu kebenaran,2025-05-02T00:30:48Z,0,0
debat_tv_one_user_1686,masyarakat rakyat indonesia mudah percaya penghasutan roesuryo cs yg sdm nya rendahan aja yg percaya orang bejaj,2025-05-01T16:47:04Z,1,0
debat_tv_one_user_1712,indonesia,2025-05-01T14:48:48Z,0,0
debat_tv_one_user_1729,remeh temeh dibahas cari jarum pasir mikir bertindak kemajuan negara utk sejahterakan rakyat,2025-05-01T13:49:01Z,0,0
debat_tv_one_user_1737,semogga yg berbohong membohogi jutaan rakyat indonesia kemelaratan ketidak tenagan jiwa turunan amin,2025-05-01T13:07:22Z,2,0
debat_tv_one_user_1748,rakyat bingung masak sih liat ijazah doang pertempuran,2025-05-01T12:01:54Z,0,0
debat_tv_one_user_1748,kemanan rakyat tunjukkan ijazahnya prabowo bertindak omon omon doang,2025-05-01T10:32:44Z,0,0
debat_tv_one_user_1757,ketawa mendengar lawyer lawyer jokowi preseden buruk memangnya rakyat lihat ijazah pejabat ha ha ha analisa sinting rakyat mudah kasih ijazah sih susahnya barack obama akta kelahiran digossiplan warga negara as beliau memajukan privasi hak masyarakat percaya,2025-05-01T10:07:20Z,0,0
debat_tv_one_user_1761,rakyat kewenangan ijazah asli president kepala desa aja ijazah asli president yg mewakili jt rakyat,2025-05-01T09:17:05Z,0,0
debat_tv_one_user_1821,keuntungannya rakyat rakyat sejahtera makmur,2025-05-01T00:20:41Z,0,0
debat_tv_one_user_1840,undang silfester biar debat sy rakyat jelata tamatan smp,2025-04-30T19:52:14Z,1,0
debat_tv_one_user_1840,karni undang sy rakyat jelata biar sy ngomong puas nara sumber yg gk ngerti ijazah asli palsu yg berhak d klarifikasi dokumennya tolong karni undang sy rakyat jelata ni,2025-04-30T19:50:52Z,0,0
debat_tv_one_user_1864,bukti kesalahan pemalsuan ijazah joko palsu rakyat seindonesia trtipu,2025-04-30T17:33:07Z,1,0
