author,text,published_at,like_count
user_23418,"Memang harus di hukum sesuai apa yg di lakukan,bil perlu disambel mulutnya",2025-05-05T22:13:28Z,0
user_6425,Mobil esemka nya mana wi,2025-05-05T22:10:36Z,0
user_49322,Buktikan...slsai nih mah masalah.. masalahnya dah mlbar kmana mana,2025-05-05T21:46:59Z,0
user_21283,"Presiden Amerika Serikat (AS) Barack Obama memberikan penjelasan kepada publik terkait isu yang beredar bahwa dirinya tidak lahir di AS. Pihak Gedung Putih telah menunjukkan salinan versi panjang akta kelahiran Obama kepada publik.

Salinan akta kelahiran Obama yang ditunjukkan Gedung Putih tersebut merupakan salinan dari dokumen asli yang dibuat saat kelahiran Obama dan disimpan oleh otoritas tempat kelahiran Obama.

Dalam dokumen tersebut, jelas tertulis bahwa tempat kelahiran Obama adalah Honolulu, Oahu, Hawaii. Dan tanggal kelahirannya tertulis 4 Agustus 1961, pukul 19.24 waktu setempat. Demikian seperti dilansir AFP, Rabu (27/4/2011).

Seketika isu berita itu langsung menghilang..",2025-05-05T21:36:54Z,0
user_23498,Sy sampaii herann kok bsa dulu  ditunjuk jd mentri... Wkwkwk.... Penjara asik wkwkwk,2025-05-05T21:35:35Z,0
user_34050,perasaan kata pa ustad kalu awalnya tdk baik akn mememui kehinaan.,2025-05-05T21:34:37Z,0
user_31059,Lidahnya kebiri biar ga gampang nyebar berita hoax lg..,2025-05-05T21:32:44Z,0
user_30946,tidak ada gunanya menghina orang dobol . . .,2025-05-05T20:57:04Z,0
user_21569,"TinggaL tunjukin aja 
Manusia ribet keblinger 
Bikin gaduh sejagad , muak",2025-05-05T20:24:08Z,0
user_28590,"Roy siap"" lu masuk.....😅😅😅",2025-05-05T20:15:58Z,0
user_36923,Pencitraan serasa di zolimi😂 biar naik panggung terus,2025-05-05T19:58:36Z,0
user_14392,Ini roy suryo maunya apa sih udah buat kegaduhan di publik dan menuduh setelah di lapor balik ketar ketir 😂😂,2025-05-05T19:58:21Z,0
user_42393,Bang Roy ketakutan nich,2025-05-05T19:37:48Z,0
user_23930,"Tunjukkan pak kalo.ijazahnya asli, dan selesai, tpi pembohong biasa putar2 dan ruwet, sabar yh pak, ini baru cobaan awal, 😊",2025-05-05T19:37:08Z,0
user_169,Roy ganteng banget,2025-05-05T19:21:00Z,0
user_34165,Y hukum potong lidah aj.biar kapok ngk sebar hoax seenaknya,2025-05-05T19:15:36Z,0
