author,text,published_at,like_count
user_25264,Ada apa sampai sengotot gitu hingga ngurasi pikiran dan tenaga ga ada selesainya gugat tentang ijazah.. yg jadi pertanyaan kenapa orang baik selalu di cari kesalahan kesalahanya..,2025-05-31T13:13:51Z,0
user_7540,Hati hati dengan kebohongan dan kesaksian PALSU ingat hidup hanya singkat kematian sangatlah cepat dan MALAIKAT akan PASTI mencatat perkataan baik itu BETUL maupun BOHONG.,2025-05-31T12:34:12Z,0
user_55012,Ayo dolor2 UGM bos pamer ijazah biar kita awam2 GK ketipu orang2 awu boy surgo iku show Facebook apapun medianya😊,2025-05-31T12:00:54Z,0
user_29776,"Ga butuh ijasah temannya yg di butuhkan ijasah jokowi, sdh kelyarkan biar selesai.",2025-05-31T10:39:39Z,0
user_30271,Penjarakan Cak Roy dkk yang terus bikin gaduh NKRI ini....,2025-05-31T10:21:37Z,0
user_39534,"Rakyat gk percaya gk usah teman""nya pamer ijazahnya sdh Rakyat di Indonesia tak percaya krn blm pernah jokowi tunjukan ijazah Jokowi",2025-05-31T10:12:33Z,0
user_46491,Kok bisa ya seorang ahli hebat Roy Suryo panci mie rebus mengatakan ijazah pak jokowi itu palsu. Bener2 nggak waras !,2025-05-31T09:30:46Z,0
user_51240,"Sudah tunggu apalagi Roy suryo, Tifa, Rismon, Egi tangkap dan jebloskan kepenjara",2025-05-31T09:21:53Z,0
user_1709,"UGM gugat dong orang2 penebar fitnah. UGM lembaga pendidikan bercapabel dan terhormat.. Kampus Tua juga yg mencetak Intelektual anak bangsa. Tidak masuk akal saya klu dituding Ijazah pa Jokowi itu Palsu…
Photo berkacamata menjadi alasan keraguan … bisa saja seiring usia bisa tidak pakai kaca mata, demikian sebaliknya. 
Kata kunci dan saksi kunci sdh terang benderang , pihak UGM mengakui terus apa lagi… yg aneh kok dipaksa2 harus sesuai tuduhannya org2 yg menyatakan itu palsu. bareskrim sdh menyatkan Identik , teman2 kuliah pa Jokowi mengakui teman Kuliah Pa Jokowi. 
Ya sudahlah kita tunggu putusan Pengadilan. 
Bagi org2 yg mendalilkan buktikan dalilnya. Tidak bisa dibuktikan ya konsekuensinya ya terimalah akibat hukumnya. Gentlemen gitu…",2025-05-31T09:08:50Z,0
user_10405,Teman2 sudah pamerkan ijsah nya .. Jokowi kpan pamerkan . rakyat menunggu d uji forensik secara independen dan terbuka,2025-05-31T08:58:51Z,0
user_1709,Pengadilan segera dong proses perkaranya… dan Pengadilan bisa kok panggil semua tamen alumni Fakultas Kehutanan UGM seangkatan dgn pa Jokowi.,2025-05-31T08:58:47Z,0
user_10405,Pak Jokowi kuliah d fakultas teknologi kayu...apakah teman2 pak Jokowi juga d fakultas teknologi kayu..?,2025-05-31T08:57:19Z,0
user_10183,Anda tau gak Jokowi umumkan pembimbing nya kasmojo tau gak mas ❤,2025-05-31T08:15:42Z,0
user_10183,Kebohongan kt Indonesia  dan penghianat   cirihas  ❤,2025-05-31T08:13:34Z,0
user_5597,"Tapi kenapa Pak Jokowi enggan memperlihatkan ijazahnya sampai sekarang,,??? Seharusnya Jokowi segera memperlihatkan ijazahnya yg asli,biar masalahnya gak berlarut larut,, Dengan demikian orang orang yang menuding ijazah Jokowi palsu bisa dituntut secara pidana,",2025-05-31T08:02:38Z,0
user_28607,"Segera tangkap orang"" yg bkin fitnah",2025-05-31T07:14:35Z,0
user_18021,Gak masuk akal ha,2025-05-31T07:09:10Z,0
user_18021,"Yang baik apanya dia sudah menipu seluruh rakyat indonesia , kok di sebut baik",2025-05-31T07:08:17Z,0
user_16142,"Yg d butuh kan BKN ijazah mereka ,tp ijazah Jokowi",2025-05-31T05:00:40Z,0
